,season,rank,rate,alias,id,pokemon,form,type1,type2,category,terastal,item,ability,move-1,move-2,move-3,move-4
0,7,1,2167.23,テツノブジン,1006-00,テツノブジン,,フェアリー,かくとう,パラドックス,はがね,ブーストエナジー,クォークチャージ,ソウルクラッシュ,インファイト,リフレクター,みちづれ
1,7,1,2167.23,ソウブレイズ,0937-00,ソウブレイズ,,ほのお,ゴースト,一般,フェアリー,オボンのみ,もらいび,むねんのつるぎ,かげうち,ビルドアップ,ちょうはつ
2,7,1,2167.23,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,でんき,ラムのみ,わざわいのつるぎ,つららおとし,ふいうち,テラバースト,つるぎのまい
3,7,1,2167.23,ガブリアス,0445-00,ガブリアス,,ドラゴン,じめん,一般,はがね,とつげきチョッキ,さめはだ,じしん,げきりん,アイアンヘッド,ドラゴンテール
4,7,1,2167.23,ウォッシュロトム,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,はがね,たべのこし,ふゆう,１０まんボルト,テラバースト,わるだくみ,みがわり
5,7,1,2167.23,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,きあいのタスキ,こだいかっせい,ムーンフォース,シャドーボール,でんじは,ちょうはつ
6,7,2,2163.21,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,わざわいのつるぎ,つららおとし,ふいうち,せいなるつるぎ,カタストロフィ
7,7,2,2163.21,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ,マルチスケイル,しんそく,じしん,りゅうのまい,はねやすめ
8,7,2,2163.21,サーフゴー,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ,おうごんのからだ,ゴールドラッシュ,シャドーボール,１０まんボルト,トリック
9,7,2,2163.21,ガブリアス,0445-00,ガブリアス,,ドラゴン,じめん,一般,はがね,とつげきチョッキ,さめはだ,ドラゴンクロー,じしん,がんせきふうじ,ドラゴンテール
10,7,2,2163.21,チオンジェン,1001-00,チオンジェン,,あく,くさ,準伝説,みず,たべのこし,わざわいのおふだ,ギガドレイン,まもる,みがわり,やどりぎのタネ
11,7,2,2163.21,テツノドクガ,0994-00,テツノドクガ,,ほのお,どく,パラドックス,フェアリー,ブーストエナジー,クォークチャージ,ほのおのまい,ヘドロウェーブ,どくびし,ふきとばし
12,7,4,2127.393,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,あつぞこブーツ,マルチスケイル,テラバースト,じしん,りゅうのまい,はねやすめ
13,7,4,2127.393,イーユイ,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,とつげきチョッキ,わざわいのたま,オーバーヒート,あくのはどう,かえんほうしゃ,カタストロフィ
14,7,4,2127.393,セグレイブ,0998-00,セグレイブ,,ドラゴン,こおり,一般,ゴースト,いのちのたま,ねつこうかん,きょけんとつげき,じしん,こおりのつぶて,つるぎのまい
15,7,4,2127.393,テツノツツミ,0991-00,テツノツツミ,,こおり,みず,パラドックス,ゴースト,きあいのタスキ,クォークチャージ,ハイドロポンプ,フリーズドライ,クイックターン,アンコール
16,7,4,2127.393,チオンジェン,1001-00,チオンジェン,,あく,くさ,準伝説,ほのお,たべのこし,わざわいのおふだ,テラバースト,やどりぎのタネ,みがわり,まもる
17,7,4,2127.393,ドヒドイデ,0748-00,ドヒドイデ,,どく,みず,一般,くさ,レッドカード,さいせいりょく,アフロブレイク,どくびし,くろいきり,じこさいせい
18,7,5,2127.367,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,はがね,ウイのみ,わざわいのうつわ,じしん,カタストロフィ,まきびし,ステルスロック
19,7,5,2127.367,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,おんみつマント,マルチスケイル,ドラゴンテール,アイアンヘッド,しんそく,はねやすめ
20,7,5,2127.367,サーフゴー,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,ゴツゴツメット,おうごんのからだ,サイコショック,ゴールドラッシュ,わるだくみ,じこさいせい
21,7,5,2127.367,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりスカーフ,こだいかっせい,ムーンフォース,シャドーボール,ハイパーボイス,ほろびのうた
22,7,5,2127.367,イーユイ,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,とつげきチョッキ,わざわいのたま,あくのはどう,オーバーヒート,バークアウト,カタストロフィ
23,7,5,2127.367,チオンジェン,1001-00,チオンジェン,,あく,くさ,準伝説,どく,たべのこし,わざわいのおふだ,テラバースト,カタストロフィ,やどりぎのタネ,まもる
24,7,6,2125.434,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,マルチスケイル,しんそく,じしん,げきりん,けたぐり
25,7,6,2125.434,チオンジェン,1001-00,チオンジェン,,あく,くさ,準伝説,あく,くろいメガネ,わざわいのおふだ,あくのはどう,やどりぎのタネ,みがわり,ちょうはつ
26,7,6,2125.434,イルカマン(ナイーブ),0964-00,イルカマン,ナイーブフォルム,みず,,一般,フェアリー,たべのこし,マイティチェンジ,ジェットパンチ,テラバースト,ビルドアップ,みがわり
27,7,6,2125.434,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ほのお,とつげきチョッキ,こだいかっせい,ムーンフォース,シャドーボール,マジカルフレイム,サイコショック
28,7,6,2125.434,サーフゴー,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,ゴツゴツメット,おうごんのからだ,ゴールドラッシュ,たたりめ,でんじは,じこさいせい
29,7,6,2125.434,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ,わざわいのうつわ,じしん,カタストロフィ,ステルスロック,ちょうはつ
30,7,7,2125.291,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,ほのお,オボンのみ,わざわいのうつわ,じしん,カタストロフィ,ちょうはつ,ステルスロック
