,season,rank,rate,alias,id,pokemon,form,type1,type2,category,terastal,item,ability,move-1,move-2,move-3,move-4
0,24,1,2168.923,ガブリアス,0445-00,ガブリアス,,ドラゴン,じめん,一般,フェアリー,オボンのみ,さめはだ,じしん,がんせきふうじ,まきびし,ステルスロック
1,24,1,2168.923,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,たべのこし,マルチスケイル,しんそく,じしん,アンコール,はねやすめ
2,24,1,2168.923,サーフゴー,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ,おうごんのからだ,ゴールドラッシュ,シャドーボール,じこさいせい,トリック
3,24,1,2168.923,ブリジュラス,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,ふうせん,じきゅうりょく,ラスターカノン,１０まんボルト,ボディプレス,ほえる
4,24,1,2168.923,ガチグマ(アカツキ),0901-01,ガチグマ,アカツキ,じめん,ノーマル,一般,フェアリー,とつげきチョッキ,しんがん,ブラッドムーン,だいちのちから,ムーンフォース,しんくうは
5,24,1,2168.923,マスカーニャ,0908-00,マスカーニャ,,くさ,あく,一般,あく,きあいのタスキ,しんりょく,はたきおとす,ふいうち,どくびし,ちょうはつ
6,24,2,2163.618,ドヒドイデ,0748-00,ドヒドイデ,,どく,みず,一般,はがね,メンタルハーブ,さいせいりょく,どくどく,どくびし,くろいきり,じこさいせい
7,24,2,2163.618,ハピナス,0242-00,ハピナス,,ノーマル,,一般,かくとう,あつぞこブーツ,しぜんかいふく,テラバースト,かえんほうしゃ,めいそう,タマゴうみ
8,24,2,2163.618,ヘイラッシャ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,てんねん,じわれ,ゆきなだれ,まもる,ねむる
9,24,2,2163.618,グライオン,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,ポイズンヒール,じしん,どくどく,みがわり,まもる
10,24,2,2163.618,サーフゴー,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,おんみつマント,おうごんのからだ,ゴールドラッシュ,シャドーボール,わるだくみ,じこさいせい
