,season,rank,rate,alias,id,pokemon,form,type1,type2,category,terastal,item,ability,move-1,move-2,move-3,move-4
0,6,1,2175.231,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,,,,,
1,6,1,2175.231,ウォッシュロトム,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,ゴースト,とつげきチョッキ,,,,,
2,6,1,2175.231,サーフゴー,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,ゴツゴツメット,,,,,
3,6,1,2175.231,キョジオーン,0934-00,キョジオーン,,いわ,,一般,フェアリー,たべのこし,,,,,
4,6,1,2175.231,テツノドクガ,0994-00,テツノドクガ,,ほのお,どく,パラドックス,ほのお,こだわりメガネ,,,,,
5,6,1,2175.231,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,おんみつマント,,,,,
6,6,2,2169.654,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,はがね,オボンのみ,わざわいのうつわ,じわれ,ヘビーボンバー,カタストロフィ,ステルスロック
7,6,2,2169.654,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,ラムのみ,マルチスケイル,しんそく,テラバースト,じしん,アンコール
8,6,2,2169.654,サーフゴー,1000-00,サーフゴー,,はがね,ゴースト,一般,ノーマル,じゃくてんほけん,おうごんのからだ,シャドーボール,ゴールドラッシュ,リフレクター,じこさいせい
9,6,2,2169.654,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,ブーストエナジー,こだいかっせい,ムーンフォース,シャドーボール,いたみわけ,あまえる
10,6,2,2169.654,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,わざわいのつるぎ,ふいうち,つららおとし,せいなるつるぎ,つるぎのまい
11,6,2,2169.654,ウルガモス,0637-00,ウルガモス,,むし,ほのお,一般,みず,あつぞこブーツ,むしのしらせ,かえんほうしゃ,むしのさざめき,ちょうのまい,みがわり
12,6,3,2166.536,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,たべのこし,マルチスケイル,じしん,ほのおのうず,しんそく,はねやすめ
13,6,3,2166.536,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,きあいのタスキ,こだいかっせい,ムーンフォース,シャドーボール,ほろびのうた,まもる
14,6,3,2166.536,アーマーガア,0823-00,アーマーガア,,ひこう,はがね,一般,ノーマル,オボンのみ,ミラーアーマー,はねやすめ,ブレイブバード,とんぼがえり,アイアンヘッド
15,6,3,2166.536,ソウブレイズ,0937-00,ソウブレイズ,,ほのお,ゴースト,一般,フェアリー,こだわりハチマキ,くだけるよろい,むねんのつるぎ,かげうち,テラバースト,フレアドライブ
