,season,rank,rate,alias,id,pokemon,form,type1,type2,category,terastal,item,ability,move-1,move-2,move-3,move-4
0,11,1,2230.751,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,みず,オボンのみ,わざわいのうつわ,ヘビーボンバー,ふきとばし,まきびし,ステルスロック
1,11,1,2230.751,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,たべのこし,マルチスケイル,ほのおのうず,アンコール,でんじは,はねやすめ
2,11,1,2230.751,サーフゴー,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ,おうごんのからだ,ゴールドラッシュ,シャドーボール,１０まんボルト,トリック
3,11,1,2230.751,オーガポン(いど),1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん,ちょすい,ツタこんぼう,ウッドホーン,はたきおとす,やどりぎのタネ
4,11,1,2230.751,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,こだいかっせい,ムーンフォース,シャドーボール,あまえる,いたみわけ
5,11,1,2230.751,ウーラオス(いちげき),0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,ゴースト,きあいのタスキ,ふかしのこぶし,あんこくきょうだ,ふいうち,ドレインパンチ,つるぎのまい
6,11,2,2229.932,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,いかさまダイス,マルチスケイル,スケイルショット,じしん,りゅうのまい,はねやすめ
7,11,2,2229.932,サーフゴー,1000-00,サーフゴー,,はがね,ゴースト,一般,かくとう,ふうせん,おうごんのからだ,シャドーボール,テラバースト,わるだくみ,じこさいせい
8,11,2,2229.932,ドヒドイデ,0748-00,ドヒドイデ,,どく,みず,一般,フェアリー,メンタルハーブ,さいせいりょく,アフロブレイク,どくどく,どくびし,じこさいせい
9,11,2,2229.932,ウーラオス(いちげき),0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,どく,きあいのタスキ,ふかしのこぶし,あんこくきょうだ,ドレインパンチ,おいうち,つるぎのまい
10,11,2,2229.932,ガチグマ(アカツキ),0901-01,ガチグマ,アカツキ,じめん,ノーマル,一般,フェアリー,たべのこし,しんがん,ブラッドムーン,だいちのちから,あくび,つきのひかり
11,11,2,2229.932,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,こだいかっせい,ドレインキッス,シャドーボール,みがわり,めいそう
12,11,3,2220.14,ガチグマ(アカツキ),0901-01,ガチグマ,アカツキ,じめん,ノーマル,一般,はがね,オボンのみ,,,,,
13,11,3,2220.14,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,マゴのみ,,,,,
14,11,3,2220.14,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,,,,,
15,11,3,2220.14,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,たべのこし,,,,,
16,11,3,2220.14,トドロクツキ,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,はがね,ブーストエナジー,,,,,
17,11,3,2220.14,オーガポン(みどり),1017-00,オーガポン,みどりのめん,くさ,,準伝説,くさ,ゴツゴツメット,,,,,
18,11,4,2200.698,オーガポン(いど),1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん,ちょすい,ツタこんぼう,ウッドホーン,みがわり,やどりぎのタネ
