,season,rank,rate,alias,id,pokemon,form,type1,type2,category,terastal,item,ability,move-1,move-2,move-3,move-4
0,1,1,2415.819,コノヨザル,0979-00,コノヨザル,,かくとう,ゴースト,一般,はがね,オボンのみ,,,,,
1,1,1,2415.819,ガブリアス,0445-00,ガブリアス,,ドラゴン,じめん,一般,じめん,こだわりハチマキ,,,,,
2,1,1,2415.819,サーフゴー,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,ゴツゴツメット,,,,,
3,1,1,2415.819,ドドゲザン,0983-00,ドドゲザン,,あく,はがね,一般,あく,くろいメガネ,,,,,
4,1,1,2415.819,ウルガモス,0637-00,ウルガモス,,むし,ほのお,一般,フェアリー,あつぞこブーツ,,,,,
5,1,1,2415.819,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,たべのこし,,,,,
6,1,2,2411.032,サザンドラ,0635-00,サザンドラ,,あく,ドラゴン,一般,はがね,こだわりメガネ,ふゆう,りゅうせいぐん,あくのはどう,ラスターカノン,だいもんじ
7,1,2,2411.032,デカヌチャン,0959-00,デカヌチャン,,フェアリー,はがね,一般,ひこう,ふうせん,かたやぶり,はたきおとす,ステルスロック,アンコール,でんじは
8,1,2,2411.032,キラフロル,0970-00,キラフロル,,いわ,どく,一般,どく,きあいのタスキ,どくげしょう,マジカルシャイン,マッドショット,キラースピン,ステルスロック
9,1,2,2411.032,ウェーニバル,0914-00,ウェーニバル,,みず,かくとう,一般,くさ,ゴツゴツメット,じしんかじょう,アクアステップ,みがわり,アンコール,はねやすめ
10,1,2,2411.032,ラウドボーン,0911-00,ラウドボーン,,ほのお,ゴースト,一般,ノーマル,オボンのみ,てんねん,フレアソング,たたりめ,あくび,なまける
11,1,2,2411.032,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,たべのこし,マルチスケイル,しんそく,じしん,りゅうのまい,はねやすめ
12,1,3,2407.309,セグレイブ,0998-00,セグレイブ,,ドラゴン,こおり,一般,でんき,いかさまダイス,ねつこうかん,つららばり,じしん,テラバースト,りゅうのまい
13,1,3,2407.309,ウォッシュロトム,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,フェアリー,こだわりメガネ,ふゆう,ボルトチェンジ,ハイドロポンプ,テラバースト,トリック
14,1,3,2407.309,ドドゲザン,0983-00,ドドゲザン,,あく,はがね,一般,ひこう,たべのこし,まけんき,ドゲザン,ハサミギロチン,おいうち,みがわり
