,season,rank,rate,alias,id,pokemon,form,type1,type2,category,terastal,item,ability,move-1,move-2,move-3,move-4
0,13,1,2221.371,キョジオーン,0934-00,キョジオーン,,いわ,,一般,どく,たべのこし,きよめのしお,まもる,しおづけ,のろい,じこさいせい
1,13,1,2221.371,ランドロス(れいじゅう),0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,はがね,とつげきチョッキ,いかく,じしん,がんせきふうじ,くさむすび,とんぼがえり
2,13,1,2221.371,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ,ふかしのこぶし,アクアジェット,すいりゅうれんだ,インファイト,とんぼがえり
3,13,1,2221.371,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,こだいかっせい,ムーンフォース,シャドーボール,パワージェム,ほろびのうた
4,13,1,2221.371,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット,マルチスケイル,しんそく,じしん,アンコール,はねやすめ
5,13,1,2221.371,サーフゴー,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ,おうごんのからだ,ゴールドラッシュ,シャドーボール,わるだくみ,トリック
6,13,4,2192.411,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,こだわりハチマキ,マルチスケイル,げきりん,テラバースト,じしん,しんそく
7,13,4,2192.411,ハッサム,0212-00,ハッサム,,むし,はがね,一般,ほのお,オボンのみ,テクニシャン,バレットパンチ,とんぼがえり,はたきおとす,つるぎのまい
8,13,4,2192.411,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,でんき,パンチグローブ,ふかしのこぶし,すいりゅうれんだ,かみなりパンチ,れいとうパンチ,アクアジェット
9,13,4,2192.411,ランドロス(れいじゅう),0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ひこう,こだわりスカーフ,いかく,じしん,テラバースト,いわなだれ,とんぼがえり
10,13,4,2192.411,ガチグマ(アカツキ),0901-01,ガチグマ,アカツキ,じめん,ノーマル,一般,ノーマル,きあいのタスキ,しんがん,ブラッドムーン,だいちのちから,ハイパーボイス,しんくうは
11,13,4,2192.411,テツノツツミ,0991-00,テツノツツミ,,こおり,みず,パラドックス,みず,こだわりメガネ,クォークチャージ,ハイドロポンプ,れいとうビーム,フリーズドライ,テラバースト
12,13,5,2187.893,ガチグマ(アカツキ),0901-01,ガチグマ,アカツキ,じめん,ノーマル,一般,どく,たべのこし,しんがん,ブラッドムーン,しんくうは,あくび,つきのひかり
13,13,5,2187.893,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,いかさまダイス,マルチスケイル,スケイルショット,じしん,りゅうのまい,はねやすめ
14,13,5,2187.893,キラフロル,0970-00,キラフロル,,いわ,どく,一般,ノーマル,ゴツゴツメット,どくげしょう,キラースピン,だいちのちから,どくびし,ステルスロック
15,13,5,2187.893,オーガポン(いど),1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん,ちょすい,ツタこんぼう,アンコール,やどりぎのタネ,こうごうせい
16,13,5,2187.893,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ステラ,ブーストエナジー,こだいかっせい,ムーンフォース,シャドーボール,めいそう,みがわり
17,13,5,2187.893,ウーラオス(いちげき),0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,あく,きあいのタスキ,ふかしのこぶし,あんこくきょうだ,ふいうち,ドレインパンチ,つるぎのまい
18,13,9,2170.813,キョジオーン,0934-00,キョジオーン,,いわ,,一般,どく,たべのこし,きよめのしお,まもる,しおづけ,じこさいせい,のろい
19,13,9,2170.813,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ,ふかしのこぶし,すいりゅうれんだ,インファイト,アクアジェット,とんぼがえり
20,13,9,2170.813,イーユイ,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,こだわりスカーフ,わざわいのたま,オーバーヒート,かえんほうしゃ,あくのはどう,サイコキネシス
21,13,9,2170.813,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット,マルチスケイル,しんそく,じしん,アンコール,はねやすめ
22,13,9,2170.813,サーフゴー,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ,おうごんのからだ,ゴールドラッシュ,シャドーボール,１０まんボルト,トリック
23,13,9,2170.813,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,でんき,きあいのタスキ,わざわいのつるぎ,つららおとし,うっぷんばらし,テラバースト,こおりのつぶて
24,13,11,2162.819,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,どく,たべのこし,わざわいのうつわ,じしん,カタストロフィ,ちょうはつ,ステルスロック
25,13,11,2162.819,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット,マルチスケイル,しんそく,じしん,アンコール,はねやすめ
26,13,11,2162.819,サーフゴー,1000-00,サーフゴー,,はがね,ゴースト,一般,ノーマル,こだわりメガネ,おうごんのからだ,ゴールドラッシュ,シャドーボール,１０まんボルト,トリック
27,13,11,2162.819,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりスカーフ,ふかしのこぶし,すいりゅうれんだ,インファイト,とんぼがえり,アイススピナー
