,season,rank,rate,alias,id,pokemon,form,type1,type2,category,terastal,item,ability,move-1,move-2,move-3,move-4
0,10,1,2196.604,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,ゴツゴツメット,マルチスケイル,ドラゴンテール,アイアンヘッド,しんそく,はねやすめ
1,10,1,2196.604,キョジオーン,0934-00,キョジオーン,,いわ,,一般,みず,たべのこし,きよめのしお,しおづけ,ボディプレス,てっぺき,じこさいせい
2,10,1,2196.604,ウーラオス(いちげき),0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,あく,くろいメガネ,ふかしのこぶし,あんこくきょうだ,ふいうち,みがわり,つるぎのまい
3,10,1,2196.604,キラフロル,0970-00,キラフロル,,いわ,どく,一般,くさ,レッドカード,どくげしょう,エナジーボール,こらえる,ステルスロック,キラースピン
4,10,1,2196.604,オーガポン(かまど),1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,かたやぶり,ツタこんぼう,やどりぎのタネ,アンコール,こうごうせい
5,10,1,2196.604,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ,わざわいのうつわ,じしん,カタストロフィ,ちょうはつ,ステルスロック
6,10,2,2190.22,ガチグマ,0901-00,ガチグマ,,じめん,ノーマル,一般,じめん,かえんだま,こんじょう,からげんき,じしん,くさわけ,つるぎのまい
7,10,2,2190.22,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ,マルチスケイル,しんそく,じしん,アンコール,はねやすめ
8,10,2,2190.22,サーフゴー,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ,おうごんのからだ,シャドーボール,ゴールドラッシュ,パワージェム,トリック
9,10,2,2190.22,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ,ふかしのこぶし,すいりゅうれんだ,インファイト,アクアジェット,とんぼがえり
10,10,2,2190.22,オーガポン(かまど),1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,かたやぶり,ツタこんぼう,ウッドホーン,アンコール,こうごうせい
11,10,2,2190.22,キョジオーン,0934-00,キョジオーン,,いわ,,一般,フェアリー,たべのこし,きよめのしお,しおづけ,まもる,のろい,じこさいせい
12,10,3,2171.34,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,,,,,
13,10,3,2171.34,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,,,,,
14,10,3,2171.34,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりスカーフ,,,,,
15,10,3,2171.34,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,おんみつマント,,,,,
16,10,3,2171.34,キョジオーン,0934-00,キョジオーン,,いわ,,一般,フェアリー,たべのこし,,,,,
17,10,3,2171.34,テツノドクガ,0994-00,テツノドクガ,,ほのお,どく,パラドックス,くさ,あつぞこブーツ,,,,,
