,season,rank,rate,alias,id,pokemon,form,type1,type2,category,terastal,item,ability,move-1,move-2,move-3,move-4
0,27,1,2174.954,ホウオウ,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,フェアリー,ゴツゴツメット,さいせいりょく,せいなるほのお,おにび,ひかりのかべ,じこさいせい
1,27,1,2174.954,ラッキー,0113-00,ラッキー,,ノーマル,,一般,はがね,しんかのきせき,しぜんかいふく,ちきゅうなげ,めいそう,ステルスロック,タマゴうみ
2,27,1,2174.954,ヘイラッシャ,0977-00,ヘイラッシャ,,みず,,一般,ほのお,たべのこし,てんねん,じわれ,ウェーブタックル,まもる,ねむる
3,27,1,2174.954,グライオン,0472-00,グライオン,,じめん,ひこう,一般,フェアリー,どくどくだま,ポイズンヒール,じしん,どくどく,みがわり,まもる
4,27,1,2174.954,アーマーガア,0823-00,アーマーガア,,ひこう,はがね,一般,ゴースト,おんみつマント,プレッシャー,アイアンヘッド,ちょうはつ,きりばらい,はねやすめ
5,27,1,2174.954,ベトベトン(アローラ),0089-01,ベトベトン,アローラのすがた,どく,あく,一般,どく,くろいヘドロ,どくしゅ,どくづき,はたきおとす,かげうち,まもる
6,27,2,2165.292,バドレックス(こくば),0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ノーマル,きあいのタスキ,,,,,
7,27,2,2165.292,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,でんき,たべのこし,,,,,
8,27,2,2165.292,ママンボウ,0594-00,ママンボウ,,みず,,一般,どく,ゴツゴツメット,,,,,
9,27,2,2165.292,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,とつげきチョッキ,,,,,
10,27,2,2165.292,オーガポン(いしずえ),1017-03,オーガポン,いしずえのめん,くさ,いわ,準伝説,いわ,いしずえのめん,,,,,
11,27,2,2165.292,ミミッキュ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,いのちのたま,,,,,
12,27,4,2146.724,コライドン,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,とつげきチョッキ,,,,,
13,27,4,2146.724,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,,,,,
14,27,4,2146.724,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ,,,,,
15,27,4,2146.724,ヘイラッシャ,0977-00,ヘイラッシャ,,みず,,一般,ほのお,たべのこし,,,,,
16,27,4,2146.724,オーガポン(かまど),1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,,,,,
17,27,4,2146.724,ランドロス(れいじゅう),0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ひこう,こだわりハチマキ,,,,,
18,27,5,2136.78,ミライドン,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,こおり,とつげきチョッキ,ハドロンエンジン,イナズマドライブ,りゅうせいぐん,テラバースト,ボルトチェンジ
19,27,5,2136.78,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ノーマル,パンチグローブ,ふかしのこぶし,すいりゅうれんだ,ドレインパンチ,アクアジェット,つるぎのまい
20,27,5,2136.78,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,ほのお,きあいのタスキ,わざわいのつるぎ,つららおとし,せいなるつるぎ,テラバースト,おいうち
21,27,5,2136.78,ハッサム,0212-00,ハッサム,,むし,はがね,一般,ノーマル,オボンのみ,テクニシャン,バレットパンチ,ダブルウイング,インファイト,つるぎのまい
22,27,5,2136.78,テツノワダチ,0990-00,テツノワダチ,,じめん,はがね,パラドックス,じめん,こだわりハチマキ,クォークチャージ,じしん,アイアンヘッド,アイススピナー,ワイルドボルト
23,27,5,2136.78,テツノカイナ,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,ほのお,たべのこし,クォークチャージ,ドレインパンチ,サンダーダイブ,れいとうパンチ,つるぎのまい
24,27,7,2128.261,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,はがね,とつげきチョッキ,わざわいのうつわ,じしん,カタストロフィ,ヘビーボンバー,じわれ
25,27,7,2128.261,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,マルチスケイル,しんそく,げきりん,けたぐり,じしん
26,27,7,2128.261,ルナアーラ,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,フェアリー,こだわりスカーフ,ファントムガード,シャドーレイ,ムーンフォース,トリック,つきのひかり
27,27,7,2128.261,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,わざわいのつるぎ,つららおとし,ふいうち,ちょうはつ,つるぎのまい
28,27,7,2128.261,キョジオーン,0934-00,キョジオーン,,いわ,,一般,みず,たべのこし,きよめのしお,しおづけ,まもる,みがわり,じこさいせい
29,27,7,2128.261,オーガポン(かまど),1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,かたやぶり,ツタこんぼう,ウッドホーン,がんせきふうじ,でんこうせっか
30,27,8,2126.199,ランドロス(れいじゅう),0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,はがね,ゴツゴツメット,,,,,
31,27,8,2126.199,ママンボウ,0594-00,ママンボウ,,みず,,一般,ノーマル,とつげきチョッキ,,,,,
32,27,8,2126.199,バドレックス(こくば),0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,こだわりメガネ,,,,,
33,27,8,2126.199,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,でんき,こだわりスカーフ,,,,,
34,27,8,2126.199,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,フェアリー,オボンのみ,,,,,
35,27,8,2126.199,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,でんき,たべのこし,,,,,
36,27,9,2123.2,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ステラ,きあいのタスキ,,,,,
37,27,9,2123.2,ヘイラッシャ,0977-00,ヘイラッシャ,,みず,,一般,ゴースト,たべのこし,,,,,
38,27,9,2123.2,グライオン,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,,,,,
39,27,9,2123.2,アラブルタケ,0986-00,アラブルタケ,,くさ,あく,パラドックス,ノーマル,あつぞこブーツ,,,,,
40,27,9,2123.2,ゴリランダー,0812-00,ゴリランダー,,くさ,,一般,ノーマル,とつげきチョッキ,,,,,
41,27,9,2123.2,コライドン,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,いかさまダイス,,,,,
42,27,10,2121.234,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,みず,オボンのみ,,,,,
43,27,10,2121.234,サーフゴー,1000-00,サーフゴー,,はがね,ゴースト,一般,ステラ,こだわりメガネ,,,,,
44,27,10,2121.234,ザシアン(けんのおう),0888-001,ザシアン,けんのおう,フェアリー,はがね,禁止伝説,ノーマル,くちたけん,,,,,
45,27,10,2121.234,ガチグマ(アカツキ),0901-01,ガチグマ,アカツキ,じめん,ノーマル,一般,ノーマル,シルクのスカーフ,,,,,
46,27,10,2121.234,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,たべのこし,,,,,
47,27,10,2121.234,ヘイラッシャ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,ゴツゴツメット,,,,,
48,27,13,2111.019,カイオーガ,0382-00,カイオーガ,,みず,,禁止伝説,くさ,ジャポのみ,,,,,
49,27,13,2111.019,テツノカイナ,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,くさ,とつげきチョッキ,,,,,
50,27,13,2111.019,カバルドン,0450-00,カバルドン,,じめん,,一般,フェアリー,こだわりハチマキ,,,,,
51,27,13,2111.019,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,じゃくてんほけん,,,,,
52,27,13,2111.019,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,ブーストエナジー,,,,,
53,27,13,2111.019,オーガポン(いしずえ),1017-03,オーガポン,いしずえのめん,くさ,いわ,準伝説,いわ,いしずえのめん,,,,,
