,season,rank,rate,alias,id,pokemon,form,type1,type2,category,terastal,item,ability,move-1,move-2,move-3,move-4
0,35,1,2164.07,コライドン,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりハチマキ,,,,,
1,35,1,2164.07,ルナアーラ,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,ノーマル,パワフルハーブ,,,,,
2,35,1,2164.07,ヘイラッシャ,0977-00,ヘイラッシャ,,みず,,一般,ノーマル,たべのこし,,,,,
3,35,1,2164.07,グライオン,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,,,,,
4,35,1,2164.07,ベトベトン(アローラ),0089-01,ベトベトン,アローラのすがた,どく,あく,一般,どく,くろいヘドロ,,,,,
5,35,1,2164.07,ドオー,0980-00,ドオー,,どく,じめん,一般,ゴースト,メンタルハーブ,,,,,
6,35,2,2128.469,キラフロル,0970-00,キラフロル,,いわ,どく,一般,ゴースト,きあいのタスキ,どくげしょう,マッドショット,キラースピン,どくびし,ステルスロック
7,35,2,2128.469,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,パンチグローブ,ふかしのこぶし,みがわり,すいりゅうれんだ,アクアジェット,ドレインパンチ
8,35,2,2128.469,ベトベトン(アローラ),0089-01,ベトベトン,アローラのすがた,どく,あく,一般,どく,くろいヘドロ,どくしゅ,まもる,クリアスモッグ,どくどくのキバ,はたきおとす
9,35,2,2128.469,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,はがね,オボンのみ,わざわいのうつわ,ふきとばし,じしん,まきびし,ステルスロック
10,35,2,2128.469,ルギア,0249-00,ルギア,,エスパー,ひこう,禁止伝説,ノーマル,たべのこし,マルチスケイル,ふきとばし,じこさいせい,みがわり,サイコノイズ
11,35,2,2128.469,コライドン,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,はがね,いかさまダイス,ひひいろのこどう,まもる,アイアンヘッド,スケイルショット,アクセルブレイク
12,35,3,2125.819,ハラバリー,0939-00,ハラバリー,,でんき,,一般,みず,ゴツゴツメット,,,,,
13,35,3,2125.819,カイオーガ,0382-00,カイオーガ,,みず,,禁止伝説,くさ,とつげきチョッキ,,,,,
14,35,3,2125.819,バドレックス(はくば),0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,じめん,たべのこし,,,,,
15,35,3,2125.819,ポリゴン２,0233-00,ポリゴン２,,ノーマル,,一般,フェアリー,しんかのきせき,,,,,
16,35,3,2125.819,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,きあいのタスキ,,,,,
17,35,3,2125.819,イダイトウ(オス),0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,みず,こだわりハチマキ,,,,,
18,35,6,2101.214,アルセウス,0493-00,アルセウス,ノーマルタイプ,ノーマル,,幻,ひこう,ラムのみ,,,,,
19,35,6,2101.214,バドレックス(こくば),0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ゴースト,こだわりスカーフ,,,,,
20,35,6,2101.214,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,でんき,きあいのタスキ,,,,,
21,35,6,2101.214,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,どく,たべのこし,,,,,
22,35,6,2101.214,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,おんみつマント,,,,,
23,35,6,2101.214,ハッサム,0212-00,ハッサム,,むし,はがね,一般,ノーマル,ゴツゴツメット,,,,,
24,35,7,2098.786,ホウオウ,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,フェアリー,こだわりハチマキ,さいせいりょく,せいなるほのお,ブレイブバード,じしん,テラバースト
25,35,7,2098.786,アルセウス,0493-16,アルセウス,あくタイプ,あく,,幻,どく,こわもてプレート,マルチタイプ,さばきのつぶて,ヘドロばくだん,でんじは,じこさいせい
26,35,7,2098.786,ヘイラッシャ,0977-00,ヘイラッシャ,,みず,,一般,はがね,たべのこし,てんねん,じわれ,ウェーブタックル,まもる,ねむる
27,35,7,2098.786,グライオン,0472-00,グライオン,,じめん,ひこう,一般,フェアリー,どくどくだま,ポイズンヒール,じしん,どくどく,みがわり,まもる
28,35,7,2098.786,ドオー,0980-00,ドオー,,どく,じめん,一般,ゴースト,くろいヘドロ,ちょすい,だいちのちから,どくどく,まもる,じこさいせい
29,35,7,2098.786,マタドガス(ガラル),0110-01,マタドガス,ガラルのすがた,どく,フェアリー,一般,ひこう,おんみつマント,かがくへんかガス,ワンダースチーム,どくどく,きりばらい,いたみわけ
30,35,9,2083.882,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,でんき,オボンのみ,わざわいのうつわ,じしん,カタストロフィ,ステルスロック,ちょうはつ
31,35,9,2083.882,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット,マルチスケイル,しんそく,ドラゴンテール,アンコール,はねやすめ
