,season,rank,rate,alias,id,pokemon,form,type1,type2,category,terastal,item,ability,move-1,move-2,move-3,move-4
0,30,1,2183.936,ミライドン,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,こだわりメガネ,ハドロンエンジン,イナズマドライブ,りゅうせいぐん,マジカルシャイン,ボルトチェンジ
1,30,1,2183.936,バドレックス(はくば),0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,ほのお,いかさまダイス,じんばいったい,つららばり,１０まんばりき,つるぎのまい,トリックルーム
2,30,1,2183.936,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ノーマル,こだわりハチマキ,ふかしのこぶし,すいりゅうれんだ,インファイト,アイススピナー,アクアジェット
3,30,1,2183.936,オオニューラ,0903-00,オオニューラ,,かくとう,どく,一般,あく,エレキシード,かるわざ,フェイタルクロー,インファイト,じごくづき,つるぎのまい
4,30,1,2183.936,テツノワダチ,0990-00,テツノワダチ,,じめん,はがね,パラドックス,ノーマル,とつげきチョッキ,クォークチャージ,じならし,はたきおとす,アイアンヘッド,がむしゃら
5,30,1,2183.936,メタモン,0132-00,メタモン,,ノーマル,,一般,はがね,きあいのタスキ,かわりもの,へんしん,,,
6,30,2,2159.127,ミライドン,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,とつげきチョッキ,,,,,
7,30,2,2159.127,バドレックス(はくば),0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,みず,たべのこし,,,,,
8,30,2,2159.127,ミミッキュ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ノーマル,ゴツゴツメット,,,,,
9,30,2,2159.127,ウーラオス(いちげき),0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,ほのお,きあいのタスキ,,,,,
10,30,2,2159.127,キラフロル,0970-00,キラフロル,,いわ,どく,一般,ノーマル,パワフルハーブ,,,,,
11,30,2,2159.127,グライオン,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,,,,,
12,30,5,2143.304,ミライドン,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,とつげきチョッキ,ハドロンエンジン,イナズマドライブ,りゅうせいぐん,パラボラチャージ,ボルトチェンジ
13,30,5,2143.304,バドレックス(はくば),0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,みず,たべのこし,じんばいったい,ブリザードランス,やどりぎのタネ,アンコール,トリックルーム
14,30,5,2143.304,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ステラ,きあいのタスキ,ふかしのこぶし,すいりゅうれんだ,インファイト,アクアジェット,つるぎのまい
15,30,5,2143.304,オオニューラ,0903-00,オオニューラ,,かくとう,どく,一般,ひこう,エレキシード,かるわざ,インファイト,アクロバット,つるぎのまい,ちょうはつ
16,30,5,2143.304,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,おんみつマント,マルチスケイル,しんそく,じしん,りゅうのまい,はねやすめ
17,30,5,2143.304,ランドロス(れいじゅう),0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ほのお,ゴツゴツメット,いかく,じしん,とんぼがえり,ちょうはつ,ステルスロック
18,30,7,2136.324,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,ほのお,とけないこおり,,,,,
19,30,7,2136.324,バドレックス(こくば),0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ゴースト,きあいのタスキ,,,,,
20,30,7,2136.324,キョジオーン,0934-00,キョジオーン,,いわ,,一般,くさ,たべのこし,,,,,
21,30,7,2136.324,グライオン,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,,,,,
22,30,7,2136.324,コライドン,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりスカーフ,,,,,
23,30,7,2136.324,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,ほのお,オボンのみ,,,,,
24,30,8,2133.384,グライオン,0472-00,グライオン,,じめん,ひこう,一般,ノーマル,どくどくだま,,,,,
25,30,8,2133.384,ヘイラッシャ,0977-00,ヘイラッシャ,,みず,,一般,ノーマル,たべのこし,,,,,
26,30,8,2133.384,ルナアーラ,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,フェアリー,ゴツゴツメット,,,,,
27,30,8,2133.384,コライドン,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,とつげきチョッキ,,,,,
28,30,8,2133.384,キラフロル,0970-00,キラフロル,,いわ,どく,一般,ノーマル,レッドカード,,,,,
29,30,8,2133.384,ゴリランダー,0812-00,ゴリランダー,,くさ,,一般,くさ,こだわりハチマキ,,,,,
30,30,9,2131.715,テラパゴス(ノーマル),1024-00,テラパゴス,ノーマルフォルム,ノーマル,,禁止伝説,ステラ,こだわりメガネ,テラスチェンジ,テラクラスター,れいとうビーム,だいちのちから,かえんほうしゃ
31,30,9,2131.715,グラードン,0383-00,グラードン,,じめん,,禁止伝説,ほのお,こだわりスカーフ,ひでり,じしん,いわなだれ,ヒートスタンプ,おにび
32,30,9,2131.715,ミミッキュ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,あく,ゴツゴツメット,ばけのかわ,じゃれつく,かげうち,のろい,こらえる
33,30,9,2131.715,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,あく,きあいのタスキ,わざわいのつるぎ,かみくだく,つららおとし,ふいうち,ちょうはつ
34,30,9,2131.715,オーガポン(いど),1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん,ちょすい,ツタこんぼう,みがわり,やどりぎのタネ,アンコール
35,30,9,2131.715,キラフロル,0970-00,キラフロル,,いわ,どく,一般,フェアリー,レッドカード,どくげしょう,キラースピン,だいちのちから,マジカルシャイン,ステルスロック
36,30,10,2130.949,コライドン,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,フェアリー,こだわりスカーフ,ひひいろのこどう,げきりん,フレアドライブ,テラバースト,とんぼがえり
37,30,10,2130.949,カイオーガ,0382-00,カイオーガ,,みず,,禁止伝説,フェアリー,とつげきチョッキ,あめふらし,しおふき,なみのり,かみなり,テラバースト
