,season,rank,rate,alias,id,pokemon,form,type1,type2,category,terastal,item,ability,move-1,move-2,move-3,move-4
0,12,1,2180.499,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,こおり,きあいのタスキ,わざわいのつるぎ,つららおとし,うっぷんばらし,サイコファング,こおりのつぶて
1,12,1,2180.499,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,こだいかっせい,シャドーボール,ムーンフォース,あまえる,いたみわけ
2,12,1,2180.499,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりスカーフ,ふかしのこぶし,すいりゅうれんだ,インファイト,アクアジェット,とんぼがえり
3,12,1,2180.499,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,ラムのみ,マルチスケイル,エアスラッシュ,れいとうビーム,じしん,しんそく
4,12,1,2180.499,オーガポン(かまど),1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,かたやぶり,ツタこんぼう,ウッドホーン,がんせきふうじ,でんこうせっか
5,12,1,2180.499,サーフゴー,1000-00,サーフゴー,,はがね,ゴースト,一般,フェアリー,おんみつマント,おうごんのからだ,シャドーボール,きあいだま,わるだくみ,じこさいせい
6,12,2,2168.581,ガチグマ(アカツキ),0901-01,ガチグマ,アカツキ,じめん,ノーマル,一般,どく,オボンのみ,しんがん,ブラッドムーン,だいちのちから,しんくうは,あくび
7,12,2,2168.581,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,ゴツゴツメット,マルチスケイル,エアスラッシュ,でんじは,アンコール,はねやすめ
8,12,2,2168.581,テツノツツミ,0991-00,テツノツツミ,,こおり,みず,パラドックス,みず,こだわりメガネ,クォークチャージ,ハイドロポンプ,れいとうビーム,フリーズドライ,クイックターン
9,12,2,2168.581,オーガポン(かまど),1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,かたやぶり,ツタこんぼう,ウッドホーン,じゃれつく,でんこうせっか
10,12,2,2168.581,キョジオーン,0934-00,キョジオーン,,いわ,,一般,どく,たべのこし,きよめのしお,しおづけ,まもる,じこさいせい,のろい
11,12,2,2168.581,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ,ふかしのこぶし,すいりゅうれんだ,インファイト,アクアジェット,とんぼがえり
12,12,3,2167.583,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,どく,たべのこし,わざわいのうつわ,じしん,ふきとばし,みがわり,ステルスロック
13,12,3,2167.583,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,マルチスケイル,スケイルショット,アイアンヘッド,けたぐり,しんそく
14,12,3,2167.583,サーフゴー,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,ゴツゴツメット,おうごんのからだ,じこさいせい,ゴールドラッシュ,たたりめ,でんじは
15,12,3,2167.583,イーユイ,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりスカーフ,わざわいのたま,オーバーヒート,かえんほうしゃ,あくのはどう,サイコキネシス
16,12,3,2167.583,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,こだいかっせい,ムーンフォース,でんじは,たたりめ,いたみわけ
17,12,3,2167.583,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,はがね,とつげきチョッキ,ふかしのこぶし,すいりゅうれんだ,ドレインパンチ,アイススピナー,アクアジェット
18,12,4,2164.572,サンダー,0145-00,サンダー,,でんき,ひこう,準伝説,みず,アッキのみ,,,,,
19,12,4,2164.572,ウーラオス(いちげき),0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,ほのお,とつげきチョッキ,,,,,
20,12,4,2164.572,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,,,,,
21,12,4,2164.572,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,はがね,ブーストエナジー,,,,,
22,12,4,2164.572,イーユイ,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,こだわりメガネ,,,,,
23,12,4,2164.572,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,,,,,
24,12,6,2157.1,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,マルチスケイル,スケイルショット,じしん,しんそく,りゅうのまい
25,12,6,2157.1,サーフゴー,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ,おうごんのからだ,ゴールドラッシュ,シャドーボール,１０まんボルト,トリック
26,12,6,2157.1,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,こだいかっせい,ムーンフォース,シャドーボール,いたみわけ,あまえる
27,12,6,2157.1,ウーラオス(いちげき),0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,どく,きあいのタスキ,ふかしのこぶし,あんこくきょうだ,ドレインパンチ,おいうち,つるぎのまい
