,season,rank,rate,alias,id,pokemon,form,type1,type2,category,terastal,item,ability,move-1,move-2,move-3,move-4
0,26,2,2178.229,ミライドン,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,みず,エレキシード,ハドロンエンジン,イナズマドライブ,りゅうのはどう,テラバースト,こうそくいどう
1,26,2,2178.229,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,ほのお,オボンのみ,わざわいのうつわ,カタストロフィ,ステルスロック,まきびし,ふきとばし
2,26,2,2178.229,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,マルチスケイル,スケイルショット,アイアンヘッド,アンコール,りゅうのまい
3,26,2,2178.229,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,ステラ,きあいのタスキ,わざわいのつるぎ,つららおとし,ふいうち,かわらわり,つるぎのまい
4,26,2,2178.229,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,でんき,ブーストエナジー,こだいかっせい,ムーンフォース,めいそう,いたみわけ,あまえる
5,26,2,2178.229,ハッサム,0212-00,ハッサム,,むし,はがね,一般,ノーマル,たべのこし,テクニシャン,バレットパンチ,はたきおとす,ダブルウイング,つるぎのまい
6,26,3,2160.555,オオニューラ,0903-00,オオニューラ,,かくとう,どく,一般,ステラ,こだわりスカーフ,,,,,
7,26,3,2160.555,ママンボウ,0594-00,ママンボウ,,みず,,一般,フェアリー,ゴツゴツメット,,,,,
8,26,3,2160.555,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,でんき,たべのこし,,,,,
9,26,3,2160.555,バドレックス(こくば),0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,かくとう,きあいのタスキ,,,,,
10,26,3,2160.555,オーガポン(いしずえ),1017-03,オーガポン,いしずえのめん,くさ,いわ,準伝説,いわ,いしずえのめん,,,,,
11,26,3,2160.555,モロバレル,0591-00,モロバレル,,くさ,どく,一般,みず,おんみつマント,,,,,
12,26,4,2154.663,エーフィ,0196-00,エーフィ,,エスパー,,一般,みず,アッキのみ,マジックミラー,アシストパワー,みわくのボイス,めいそう,あさのひざし
13,26,4,2154.663,ルナアーラ,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,どく,たべのこし,ファントムガード,シャドーレイ,ムーンフォース,めいそう,つきのひかり
14,26,4,2154.663,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,はがね,とつげきチョッキ,わざわいのうつわ,じしん,しっぺがえし,ヘビーボンバー,カタストロフィ
15,26,4,2154.663,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,マルチスケイル,しんそく,げきりん,じしん,けたぐり
16,26,4,2154.663,キラフロル,0970-00,キラフロル,,いわ,どく,一般,ゴースト,きあいのタスキ,どくげしょう,キラースピン,パワージェム,マッドショット,ステルスロック
17,26,4,2154.663,ヘイラッシャ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,ゴツゴツメット,てんねん,ゆきなだれ,じしん,ねむる,ねごと
18,26,5,2149.802,ゴリランダー,0812-00,ゴリランダー,,くさ,,一般,ノーマル,とつげきチョッキ,グラスメイカー,ドラムアタック,グラススライダー,はたきおとす,とんぼがえり
19,26,5,2149.802,イーユイ,1004-00,イーユイ,,あく,ほのお,準伝説,いわ,こだわりスカーフ,わざわいのたま,オーバーヒート,かえんほうしゃ,あくのはどう,テラバースト
20,26,5,2149.802,ガチグマ,0901-00,ガチグマ,,じめん,ノーマル,一般,ほのお,かえんだま,こんじょう,からげんき,ぶちかまし,サンダーダイブ,ほえる
21,26,5,2149.802,バドレックス(こくば),0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,かくとう,きあいのタスキ,じんばいったい,アストラルビット,テラバースト,おにび,アンコール
22,26,5,2149.802,ママンボウ,0594-00,ママンボウ,,みず,,一般,フェアリー,ゴツゴツメット,さいせいりょく,クイックターン,じゃれつく,まもる,ねがいごと
23,26,5,2149.802,ドオー,0980-00,ドオー,,どく,じめん,一般,あく,たべのこし,てんねん,じしん,どくどく,まもる,じこさいせい
24,26,6,2148.298,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,はがね,とつげきチョッキ,わざわいのうつわ,じしん,カタストロフィ,ヘビーボンバー,じわれ
25,26,6,2148.298,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,わざわいのつるぎ,つららおとし,おいうち,こおりのつぶて,つるぎのまい
26,26,6,2148.298,ルナアーラ,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,フェアリー,こだわりスカーフ,ファントムガード,シャドーレイ,ムーンフォース,トリック,つきのひかり
27,26,6,2148.298,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,マルチスケイル,しんそく,げきりん,けたぐり,れいとうパンチ
28,26,6,2148.298,キョジオーン,0934-00,キョジオーン,,いわ,,一般,ほのお,たべのこし,きよめのしお,しおづけ,まもる,みがわり,じこさいせい
29,26,6,2148.298,オーガポン(いど),1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん,ちょすい,ツタこんぼう,アンコール,やどりぎのタネ,こうごうせい
30,26,7,2147.066,バドレックス(こくば),0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,こだわりスカーフ,,,,,
31,26,7,2147.066,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,どく,たべのこし,,,,,
32,26,7,2147.066,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,,,,,
33,26,7,2147.066,ブリジュラス,1018-00,ブリジュラス,,はがね,ドラゴン,一般,はがね,オボンのみ,,,,,
34,26,7,2147.066,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ノーマル,きあいのタスキ,,,,,
35,26,7,2147.066,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,あく,ブーストエナジー,,,,,
36,26,8,2145.198,ムゲンダイナ,0890-00,ムゲンダイナ,,どく,ドラゴン,禁止伝説,フェアリー,たべのこし,,,,,
37,26,8,2145.198,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,こおり,きあいのタスキ,,,,,
38,26,8,2145.198,オーガポン(かまど),1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,,,,,
39,26,8,2145.198,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,はがね,オボンのみ,,,,,
40,26,8,2145.198,ランドロス(れいじゅう),0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,フェアリー,こだわりスカーフ,,,,,
41,26,8,2145.198,ヘイラッシャ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,ゴツゴツメット,,,,,
42,26,9,2145.129,バドレックス(こくば),0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,こだわりメガネ,じんばいったい,アストラルビット,サイコキネシス,リーフストーム,テラバースト
43,26,9,2145.129,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ステラ,こだわりハチマキ,ふかしのこぶし,すいりゅうれんだ,アクアジェット,インファイト,アイススピナー
44,26,9,2145.129,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,マルチスケイル,スケイルショット,しんそく,アイアンヘッド,りゅうのまい
45,26,9,2145.129,ラグラージ,0260-00,ラグラージ,,みず,じめん,一般,はがね,オボンのみ,げきりゅう,クイックターン,じしん,はたきおとす,こわいかお
46,26,9,2145.129,ランドロス(れいじゅう),0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,ゴツゴツメット,いかく,じしん,とんぼがえり,がんせきふうじ,ステルスロック
47,26,9,2145.129,カビゴン,0143-00,カビゴン,,ノーマル,,一般,あく,たべのこし,めんえき,まもる,あくび,かみくだく,じわれ
48,26,10,2140.794,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,じめん,こだわりハチマキ,わざわいのうつわ,じしん,しっぺがえし,まきびし,ヘビーボンバー
49,26,10,2140.794,ミライドン,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,こおり,じしゃく,ハドロンエンジン,イナズマドライブ,りゅうせいぐん,テラバースト,こうそくいどう
