,season,rank,rate,alias,id,pokemon,form,type1,type2,category,terastal,item,ability,move-1,move-2,move-3,move-4
0,33,1,2180.889,ドドゲザン,0983-00,ドドゲザン,,あく,はがね,一般,ほのお,ラムのみ,,,,,
1,33,1,2180.889,マタドガス(ガラル),0110-01,マタドガス,ガラルのすがた,どく,フェアリー,一般,ノーマル,くろいヘドロ,,,,,
2,33,1,2180.889,キラフロル,0970-00,キラフロル,,いわ,どく,一般,ノーマル,きあいのタスキ,,,,,
3,33,1,2180.889,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,はがね,オボンのみ,,,,,
4,33,1,2180.889,ルギア,0249-00,ルギア,,エスパー,ひこう,禁止伝説,ノーマル,たべのこし,,,,,
5,33,1,2180.889,コライドン,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりスカーフ,,,,,
6,33,2,2177.16,ミライドン,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,こだわりメガネ,ハドロンエンジン,イナズマドライブ,りゅうせいぐん,マジカルシャイン,ボルトチェンジ
7,33,2,2177.16,ホウオウ,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,ノーマル,あつぞこブーツ,さいせいりょく,せいなるほのお,おいかぜ,ふきとばし,じこさいせい
8,33,2,2177.16,テツノワダチ,0990-00,テツノワダチ,,じめん,はがね,パラドックス,ノーマル,こだわりハチマキ,クォークチャージ,じしん,アイアンヘッド,アイススピナー,サンダーダイブ
9,33,2,2177.16,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,フェアリー,たべのこし,わざわいのうつわ,じしん,まきびし,ねむる,ふきとばし
10,33,2,2177.16,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,あく,きあいのタスキ,わざわいのつるぎ,つららおとし,かみくだく,ちょうはつ,おいうち
11,33,2,2177.16,ブリジュラス,1018-00,ブリジュラス,,はがね,ドラゴン,一般,フェアリー,オボンのみ,じきゅうりょく,りゅうせいぐん,ボディプレス,イカサマ,でんじは
12,33,3,2152.338,コライドン,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりハチマキ,,,,,
13,33,3,2152.338,ルナアーラ,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,どく,メンタルハーブ,,,,,
14,33,3,2152.338,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,じめん,きあいのタスキ,,,,,
15,33,3,2152.338,ヘイラッシャ,0977-00,ヘイラッシャ,,みず,,一般,ノーマル,たべのこし,,,,,
16,33,3,2152.338,グライオン,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,,,,,
17,33,3,2152.338,アラブルタケ,0986-00,アラブルタケ,,くさ,あく,パラドックス,ノーマル,あつぞこブーツ,,,,,
18,33,4,2134.546,ミライドン,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,こおり,とつげきチョッキ,ハドロンエンジン,イナズマドライブ,テラバースト,ボルトチェンジ,ミラーコート
19,33,4,2134.546,ザシアン(けんのおう),0888-001,ザシアン,けんのおう,フェアリー,はがね,禁止伝説,ノーマル,くちたけん,ふとうのけん,アイアンヘッド,インファイト,つるぎのまい,くさわけ
20,33,4,2134.546,ランドロス(れいじゅう),0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,ゴツゴツメット,いかく,じしん,ステルスロック,ちょうはつ,とんぼがえり
21,33,4,2134.546,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ノーマル,パンチグローブ,ふかしのこぶし,すいりゅうれんだ,きあいパンチ,アクアジェット,みがわり
22,33,4,2134.546,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,きあいのタスキ,こだいかっせい,ムーンフォース,たたりめ,でんじは,いたみわけ
23,33,4,2134.546,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,ほのお,くろいメガネ,わざわいのつるぎ,かみくだく,こおりのつぶて,おいうち,つるぎのまい
24,33,5,2112.149,コライドン,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,いかさまダイス,ひひいろのこどう,まもる,みがわり,どくどく,じしん
25,33,5,2112.149,ムゲンダイナ,0890-00,ムゲンダイナ,,どく,ドラゴン,禁止伝説,どく,くろいヘドロ,プレッシャー,ダイマックスほう,どくどく,どくびし,じこさいせい
26,33,5,2112.149,グライオン,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,すながくれ,ウェーブタックル,じわれ,あくび,まもる
27,33,5,2112.149,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,はがね,とつげきチョッキ,わざわいのうつわ,ぜったいれいど,つららおとし,ふいうち,せいなるつるぎ
28,33,5,2112.149,ヘイラッシャ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,みずのベール,じしん,じわれ,カタストロフィ,ヘビーボンバー
29,33,5,2112.149,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,わざわいのつるぎ,スケイルショット,フレアドライブ,ニトロチャージ,つるぎのまい
30,33,8,2105.479,ミライドン,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,ノーマル,こだわりスカーフ,ハドロンエンジン,イナズマドライブ,りゅうせいぐん,とんぼがえり,ボルトチェンジ
31,33,8,2105.479,ザシアン(けんのおう),0888-001,ザシアン,けんのおう,フェアリー,はがね,禁止伝説,くさ,くちたけん,ふとうのけん,アイアンヘッド,じゃれつく,つるぎのまい,くさわけ
32,33,8,2105.479,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,ほのお,オボンのみ,わざわいのうつわ,じしん,ステルスロック,ふきとばし,ねむる
33,33,8,2105.479,ヒードラン,0485-00,ヒードラン,,ほのお,はがね,準伝説,ひこう,ふうせん,もらいび,マグマストーム,だいちのちから,おにび,ちょうはつ
34,33,8,2105.479,マタドガス(ガラル),0110-01,マタドガス,ガラルのすがた,どく,フェアリー,一般,みず,たべのこし,ふゆう,ワンダースチーム,どくどく,どくびし,まもる
35,33,8,2105.479,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ,ふかしのこぶし,すいりゅうれんだ,インファイト,とんぼがえり,アクアジェット
36,33,9,2105.175,コライドン,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,いかさまダイス,ひひいろのこどう,スケイルショット,フレアドライブ,ニトロチャージ,つるぎのまい
