,season,rank,rate,alias,id,pokemon,form,type1,type2,category,terastal,item,ability,move-1,move-2,move-3,move-4
0,9,1,2202.981,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ,マルチスケイル,しんそく,じしん,ドラゴンテール,はねやすめ
1,9,1,2202.981,ウーラオス(いちげき),0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,あく,きあいのタスキ,ふかしのこぶし,あんこくきょうだ,インファイト,ふいうち,つるぎのまい
2,9,1,2202.981,イーユイ,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりメガネ,わざわいのたま,オーバーヒート,あくのはどう,かえんほうしゃ,ふんえん
3,9,1,2202.981,ドオー,0980-00,ドオー,,どく,じめん,一般,ほのお,くろいヘドロ,ちょすい,じしん,くろいきり,どくのこな,じこさいせい
4,9,1,2202.981,サーフゴー,1000-00,サーフゴー,,はがね,ゴースト,一般,フェアリー,こだわりスカーフ,おうごんのからだ,ゴールドラッシュ,シャドーボール,マジカルシャイン,トリック
5,9,1,2202.981,キョジオーン,0934-00,キョジオーン,,いわ,,一般,フェアリー,たべのこし,がんじょう,しおづけ,まもる,ステルスロック,じこさいせい
6,9,3,2184.439,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ,ふかしのこぶし,すいりゅうれんだ,インファイト,アクアジェット,とんぼがえり
7,9,3,2184.439,ジバコイル,0462-00,ジバコイル,,でんき,はがね,一般,フェアリー,とつげきチョッキ,アナライズ,１０まんボルト,ラスターカノン,ボルトチェンジ,テラバースト
8,9,3,2184.439,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,フェアリー,きあいのタスキ,わざわいのつるぎ,つららおとし,かみくだく,こおりのつぶて,テラバースト
9,9,3,2184.439,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ほのお,ラムのみ,マルチスケイル,げきりん,ほのおのパンチ,アンコール,りゅうのまい
10,9,3,2184.439,ガチグマ,0901-00,ガチグマ,,じめん,ノーマル,一般,ゴースト,かえんだま,こんじょう,からげんき,じしん,くさわけ,つるぎのまい
11,9,3,2184.439,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ほのお,ブーストエナジー,こだいかっせい,ムーンフォース,マジカルフレイム,あまえる,いたみわけ
12,9,5,2173.442,アラブルタケ,0986-00,アラブルタケ,,くさ,あく,パラドックス,みず,たべのこし,こだいかっせい,くさわけ,かみくだく,みがわり,キノコのほうし
13,9,5,2173.442,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,フェアリー,ゴツゴツメット,わざわいのつるぎ,つららおとし,テラバースト,ぜったいれいど,じこさいせい
