,season,rank,rate,alias,id,pokemon,form,type1,type2,category,terastal,item,ability,move-1,move-2,move-3,move-4
0,29,1,2133.442,バドレックス(こくば),0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,こだわりスカーフ,じんばいったい,アストラルビット,サイコキネシス,ドレインキッス,トリック
1,29,1,2133.442,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,じゃくてんほけん,マルチスケイル,しんそく,じしん,アンコール,はねやすめ
2,29,1,2133.442,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,みず,オボンのみ,わざわいのうつわ,じしん,カタストロフィ,ステルスロック,ふきとばし
3,29,1,2133.442,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,こだいかっせい,ムーンフォース,シャドーボール,マジカルフレイム,ほろびのうた
4,29,1,2133.442,ブリジュラス,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ノーマル,とつげきチョッキ,じきゅうりょく,アイアンヘッド,ボディプレス,イカサマ,ミラーコート
5,29,1,2133.442,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,きあいのタスキ,ふかしのこぶし,すいりゅうれんだ,インファイト,アイススピナー,アクアジェット
6,29,3,2117.051,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,じめん,きあいのタスキ,,,,,
7,29,3,2117.051,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,パンチグローブ,,,,,
8,29,3,2117.051,ホウオウ,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,でんき,あつぞこブーツ,,,,,
9,29,3,2117.051,ヘイラッシャ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,,,,,
10,29,3,2117.051,ドオー,0980-00,ドオー,,どく,じめん,一般,ゴースト,おんみつマント,,,,,
11,29,3,2117.051,キラフロル,0970-00,キラフロル,,いわ,どく,一般,くさ,レッドカード,,,,,
12,29,4,2113.304,コライドン,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりスカーフ,,,,,
13,29,4,2113.304,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ステラ,きあいのタスキ,,,,,
14,29,4,2113.304,イーユイ,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりメガネ,,,,,
15,29,4,2113.304,ガチグマ(アカツキ),0901-01,ガチグマ,アカツキ,じめん,ノーマル,一般,ほのお,とつげきチョッキ,,,,,
16,29,4,2113.304,キョジオーン,0934-00,キョジオーン,,いわ,,一般,くさ,たべのこし,,,,,
17,29,4,2113.304,キラフロル,0970-00,キラフロル,,いわ,どく,一般,あく,レッドカード,,,,,
18,29,6,2106.497,ミライドン,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,みず,こだわりスカーフ,,,,,
19,29,6,2106.497,オーガポン(かまど),1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,,,,,
