,season,rank,rate,alias,id,pokemon,form,type1,type2,category,terastal,item
0,31,1,2152.187,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ
1,31,1,2152.187,コライドン,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりスカーフ
2,31,1,2152.187,ルナアーラ,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,フェアリー,こだわりメガネ
3,31,1,2152.187,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,ノーマル,きあいのタスキ
4,31,1,2152.187,キョジオーン,0934-00,キョジオーン,,いわ,,一般,ゴースト,たべのこし
5,31,1,2152.187,ランドロス(れいじゅう),0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ノーマル,こだわりハチマキ
6,31,2,2130.455,バドレックス(こくば),0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,くさ,きあいのタスキ
7,31,2,2130.455,コライドン,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,いかさまダイス
8,31,2,2130.455,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,はがね,とつげきチョッキ
9,31,2,2130.455,ヘイラッシャ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし
10,31,2,2130.455,グライオン,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま
11,31,2,2130.455,ドオー,0980-00,ドオー,,どく,じめん,一般,どく,くろいヘドロ
12,31,3,2128.077,ザシアン(けんのおう),0888-001,ザシアン,けんのおう,フェアリー,はがね,禁止伝説,じめん,くちたけん
13,31,3,2128.077,ミライドン,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,こだわりメガネ
14,31,3,2128.077,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,きあいのタスキ
15,31,3,2128.077,オーロンゲ,0861-00,オーロンゲ,,あく,フェアリー,一般,じめん,たべのこし
16,31,3,2128.077,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,あく,パンチグローブ
17,31,3,2128.077,ランドロス(れいじゅう),0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,ゴツゴツメット
18,31,4,2122.228,コライドン,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,フェアリー,こだわりハチマキ
19,31,4,2122.228,ルナアーラ,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,ノーマル,パワフルハーブ
20,31,4,2122.228,イーユイ,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりメガネ
21,31,4,2122.228,グライオン,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま
22,31,4,2122.228,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,はがね,とつげきチョッキ
23,31,4,2122.228,ヘイラッシャ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし
24,31,5,2115.395,メタモン,0132-00,メタモン,,ノーマル,,一般,ノーマル,きあいのタスキ
25,31,5,2115.395,カイオーガ,0382-00,カイオーガ,,みず,,禁止伝説,でんき,とつげきチョッキ
26,31,5,2115.395,バドレックス(こくば),0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,たべのこし
27,31,5,2115.395,オーロンゲ,0861-00,オーロンゲ,,あく,フェアリー,一般,じめん,ひかりのねんど
28,31,5,2115.395,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,フェアリー,オボンのみ
29,31,5,2115.395,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス
30,31,9,2109.021,バドレックス(こくば),0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ノーマル,たべのこし
31,31,9,2109.021,ミライドン,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,みず,エレキシード
32,31,9,2109.021,マスカーニャ,0908-00,マスカーニャ,,くさ,あく,一般,ノーマル,きあいのタスキ
33,31,9,2109.021,トリトドン,0423-00,トリトドン,にしのうみ,みず,じめん,一般,はがね,オボンのみ
34,31,9,2109.021,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,ほのお,とけないこおり
35,31,9,2109.021,イダイナキバ,0984-00,イダイナキバ,,じめん,かくとう,パラドックス,あく,ブーストエナジー
36,31,10,2101.525,バドレックス(こくば),0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,のろいのおふだ
37,31,10,2101.525,ミライドン,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,エレキシード
38,31,10,2101.525,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,ほのお,オボンのみ
39,31,10,2101.525,オーロンゲ,0861-00,オーロンゲ,,あく,フェアリー,一般,ほのお,ひかりのねんど
40,31,10,2101.525,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,ステラ,きあいのタスキ
41,31,10,2101.525,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,パンチグローブ
42,31,11,2097.478,ミライドン,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,とつげきチョッキ
43,31,11,2097.478,ホウオウ,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,フェアリー,たべのこし
44,31,11,2097.478,ウーラオス(いちげき),0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,あく,きあいのタスキ
45,31,11,2097.478,ヘイラッシャ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,オボンのみ
46,31,11,2097.478,テツノワダチ,0990-00,テツノワダチ,,じめん,はがね,パラドックス,じめん,こだわりハチマキ
47,31,11,2097.478,キラフロル,0970-00,キラフロル,,いわ,どく,一般,ノーマル,ふうせん
48,31,12,2088.013,バドレックス(はくば),0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,ほのお,たべのこし
49,31,12,2088.013,ミライドン,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,とつげきチョッキ
50,31,12,2088.013,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,きあいのタスキ
51,31,12,2088.013,ガチグマ(アカツキ),0901-01,ガチグマ,アカツキ,じめん,ノーマル,一般,ノーマル,ヨプのみ
52,31,12,2088.013,ミミッキュ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ノーマル,ゴツゴツメット
53,31,12,2088.013,グライオン,0472-00,グライオン,,じめん,ひこう,一般,あく,どくどくだま
54,31,17,2066.104,ミライドン,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,ほのお,こだわりメガネ
55,31,17,2066.104,ルナアーラ,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,みず,ゴツゴツメット
56,31,17,2066.104,バルジーナ,0630-00,バルジーナ,,あく,ひこう,一般,ノーマル,たべのこし
57,31,17,2066.104,テツノワダチ,0990-00,テツノワダチ,,じめん,はがね,パラドックス,ノーマル,とつげきチョッキ
58,31,17,2066.104,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ
59,31,17,2066.104,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,ステラ,きあいのタスキ
60,31,20,2061.046,ルナアーラ,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,フェアリー,こだわりメガネ
61,31,20,2061.046,コライドン,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりスカーフ
62,31,20,2061.046,キラフロル,0970-00,キラフロル,,いわ,どく,一般,フェアリー,パワフルハーブ
63,31,20,2061.046,ママンボウ,0594-00,ママンボウ,,みず,,一般,フェアリー,ゴツゴツメット
64,31,20,2061.046,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,こおり,きあいのタスキ
65,31,20,2061.046,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,はがね,とつげきチョッキ
66,31,23,2057.692,ミライドン,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,こだわりスカーフ
67,31,23,2057.692,バドレックス(はくば),0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,ほのお,とつげきチョッキ
68,31,23,2057.692,ミミッキュ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,ゴツゴツメット
69,31,23,2057.692,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,ステラ,きあいのタスキ
70,31,23,2057.692,オーガポン(いど),1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん
71,31,23,2057.692,グライオン,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま
72,31,28,2045.514,ムゲンダイナ,0890-00,ムゲンダイナ,,どく,ドラゴン,禁止伝説,ほのお,たべのこし
73,31,28,2045.514,カイオーガ,0382-00,カイオーガ,,みず,,禁止伝説,フェアリー,ゴツゴツメット
74,31,28,2045.514,メタモン,0132-00,メタモン,,ノーマル,,一般,ノーマル,こだわりスカーフ
75,31,28,2045.514,ゴリランダー,0812-00,ゴリランダー,,くさ,,一般,ノーマル,とつげきチョッキ
76,31,28,2045.514,オーガポン(いしずえ),1017-03,オーガポン,いしずえのめん,くさ,いわ,準伝説,いわ,いしずえのめん
77,31,28,2045.514,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ
