,season,rank,rate,alias,id,pokemon,form,type1,type2,category,terastal,item
0,23,1,2203.2,チラチーノ,0573-00,チラチーノ,,ノーマル,,一般,ゴースト,オボンのみ
1,23,1,2203.2,キラフロル,0970-00,キラフロル,,いわ,どく,一般,どく,くろいヘドロ
2,23,1,2203.2,バシャーモ,0257-00,バシャーモ,,ほのお,かくとう,一般,あく,きあいのタスキ
3,23,1,2203.2,ブリジュラス,1018-00,ブリジュラス,,はがね,ドラゴン,一般,でんき,パワフルハーブ
4,23,1,2203.2,アシレーヌ,0730-00,アシレーヌ,,みず,フェアリー,一般,はがね,たべのこし
5,23,1,2203.2,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,いかさまダイス
6,23,2,2199.058,ガブリアス,0445-00,ガブリアス,,ドラゴン,じめん,一般,ほのお,こだわりハチマキ
7,23,2,2199.058,ポリゴン２,0233-00,ポリゴン２,,ノーマル,,一般,どく,しんかのきせき
8,23,2,2199.058,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,あつぞこブーツ
9,23,2,2199.058,マスカーニャ,0908-00,マスカーニャ,,くさ,あく,一般,はがね,きあいのタスキ
10,23,2,2199.058,ブリジュラス,1018-00,ブリジュラス,,はがね,ドラゴン,一般,フェアリー,オボンのみ
11,23,2,2199.058,ラウドボーン,0911-00,ラウドボーン,,ほのお,ゴースト,一般,みず,おんみつマント
12,23,3,2191.245,マスカーニャ,0908-00,マスカーニャ,,くさ,あく,一般,はがね,こだわりハチマキ
13,23,3,2191.245,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ほのお,いかさまダイス
14,23,3,2191.245,サーフゴー,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,おんみつマント
15,23,3,2191.245,ヘイラッシャ,0977-00,ヘイラッシャ,,みず,,一般,はがね,たべのこし
16,23,3,2191.245,ブリジュラス,1018-00,ブリジュラス,,はがね,ドラゴン,一般,フェアリー,オボンのみ
17,23,3,2191.245,ガチグマ(アカツキ),0901-01,ガチグマ,アカツキ,じめん,ノーマル,一般,フェアリー,とつげきチョッキ
18,23,4,2178.707,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,いかさまダイス
19,23,4,2178.707,サーフゴー,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,とつげきチョッキ
20,23,4,2178.707,キラフロル,0970-00,キラフロル,,いわ,どく,一般,ゴースト,きあいのタスキ
21,23,4,2178.707,ヘイラッシャ,0977-00,ヘイラッシャ,,みず,,一般,あく,たべのこし
22,23,4,2178.707,エースバーン,0815-00,エースバーン,,ほのお,,一般,こおり,こうかくレンズ
23,23,4,2178.707,ドドゲザン,0983-00,ドドゲザン,,あく,はがね,一般,あく,くろいメガネ
24,23,5,2178.652,オオニューラ,0903-00,オオニューラ,,かくとう,どく,一般,あく,きあいのタスキ
25,23,5,2178.652,サザンドラ,0635-00,サザンドラ,,あく,ドラゴン,一般,はがね,とつげきチョッキ
26,23,5,2178.652,ウルガモス,0637-00,ウルガモス,,むし,ほのお,一般,くさ,あつぞこブーツ
