,season,rank,rate,alias,id,pokemon,form,type1,type2,category,terastal,item
0,19,1,2188.165,コライドン,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,とつげきチョッキ
1,19,1,2188.165,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ
2,19,1,2188.165,ヘイラッシャ,0977-00,ヘイラッシャ,,みず,,一般,ほのお,たべのこし
3,19,1,2188.165,ガチグマ(アカツキ),0901-01,ガチグマ,アカツキ,じめん,ノーマル,一般,ノーマル,きあいのタスキ
4,19,1,2188.165,グライオン,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま
5,19,1,2188.165,ハッサム,0212-00,ハッサム,,むし,はがね,一般,ひこう,こだわりハチマキ
6,19,2,2175.941,キラフロル,0970-00,キラフロル,,いわ,どく,一般,フェアリー,レッドカード
7,19,2,2175.941,バドレックス(こくば),0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ステラ,きあいのタスキ
8,19,2,2175.941,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,たべのこし
9,19,2,2175.941,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ノーマル,パンチグローブ
10,19,2,2175.941,ハッサム,0212-00,ハッサム,,むし,はがね,一般,あく,ゴツゴツメット
11,19,2,2175.941,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,ブーストエナジー
12,19,3,2173.079,テラパゴス(ノーマル),1024-00,テラパゴス,ノーマルフォルム,ノーマル,,禁止伝説,ステラ,たべのこし
13,19,3,2173.079,エルフーン,0547-00,エルフーン,,くさ,フェアリー,一般,はがね,ゴツゴツメット
14,19,3,2173.079,マシマシラ,1015-00,マシマシラ,,どく,エスパー,準伝説,ゴースト,こだわりスカーフ
15,19,3,2173.079,ラウドボーン,0911-00,ラウドボーン,,ほのお,ゴースト,一般,どく,バンジのみ
16,19,3,2173.079,マタドガス(ガラル),0110-01,マタドガス,ガラルのすがた,どく,フェアリー,一般,みず,ふうせん
17,19,3,2173.079,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ
18,19,4,2172.643,ミライドン,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,こだわりメガネ
19,19,4,2172.643,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ
20,19,4,2172.643,オーロンゲ,0861-00,オーロンゲ,,あく,フェアリー,一般,ほのお,ひかりのねんど
21,19,4,2172.643,テツノワダチ,0990-00,テツノワダチ,,じめん,はがね,パラドックス,ゴースト,とつげきチョッキ
22,19,4,2172.643,ゴチルゼル,0576-00,ゴチルゼル,,エスパー,,一般,ゴースト,ふうせん
23,19,4,2172.643,メタモン,0132-00,メタモン,,ノーマル,,一般,フェアリー,きあいのタスキ
24,19,5,2170.486,ミライドン,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,みず,こだわりスカーフ
25,19,5,2170.486,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,あく,こだわりハチマキ
26,19,5,2170.486,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,きあいのタスキ
27,19,5,2170.486,キョジオーン,0934-00,キョジオーン,,いわ,,一般,みず,たべのこし
28,19,5,2170.486,アーマーガア,0823-00,アーマーガア,,ひこう,はがね,一般,ほのお,オボンのみ
29,19,5,2170.486,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,フェアリー,とつげきチョッキ
30,19,7,2165.635,ミライドン,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,こだわりメガネ
31,19,7,2165.635,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ
32,19,7,2165.635,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,パンチグローブ
33,19,7,2165.635,オーロンゲ,0861-00,オーロンゲ,,あく,フェアリー,一般,ゴースト,こうこうのしっぽ
34,19,7,2165.635,オーガポン(かまど),1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん
35,19,7,2165.635,テツノワダチ,0990-00,テツノワダチ,,じめん,はがね,パラドックス,でんき,とつげきチョッキ
36,19,8,2162.159,ムゲンダイナ,0890-00,ムゲンダイナ,,どく,ドラゴン,禁止伝説,フェアリー,たべのこし
37,19,8,2162.159,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,はがね,オボンのみ
38,19,8,2162.159,ヘイラッシャ,0977-00,ヘイラッシャ,,みず,,一般,ゴースト,ゴツゴツメット
39,19,8,2162.159,グライオン,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま
40,19,8,2162.159,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,ほのお,きあいのタスキ
41,19,8,2162.159,メタモン,0132-00,メタモン,,ノーマル,,一般,フェアリー,こだわりスカーフ
42,19,10,2152.072,バドレックス(はくば),0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,でんき,オボンのみ
43,19,10,2152.072,ドオー,0980-00,ドオー,,どく,じめん,一般,ゴースト,きあいのタスキ
44,19,10,2152.072,イーユイ,1004-00,イーユイ,,あく,ほのお,準伝説,くさ,こだわりスカーフ
45,19,10,2152.072,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ
46,19,10,2152.072,ミミッキュ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,みず,ゴツゴツメット
47,19,10,2152.072,ガチグマ(アカツキ),0901-01,ガチグマ,アカツキ,じめん,ノーマル,一般,ノーマル,シルクのスカーフ
