,season,rank,rate,alias,id,pokemon,form,type1,type2,category,terastal,item
0,16,1,2229.803,ヘイラッシャ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし
1,16,1,2229.803,ランドロス(れいじゅう),0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,こおり,こだわりハチマキ
2,16,1,2229.803,タケルライコ,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,ステラ,こだわりメガネ
3,16,1,2229.803,イーユイ,1004-00,イーユイ,,あく,ほのお,準伝説,フェアリー,こだわりスカーフ
4,16,1,2229.803,アーマーガア,0823-00,アーマーガア,,ひこう,はがね,一般,ドラゴン,オボンのみ
5,16,1,2229.803,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー
6,16,2,2229.634,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー
7,16,2,2229.634,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス
8,16,2,2229.634,オーガポン(いど),1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん
9,16,2,2229.634,ウーラオス(いちげき),0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,ゴースト,きあいのタスキ
10,16,2,2229.634,ガチグマ(アカツキ),0901-01,ガチグマ,アカツキ,じめん,ノーマル,一般,フェアリー,たべのこし
11,16,2,2229.634,ブリジュラス,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,オボンのみ
12,16,3,2224.831,イーユイ,1004-00,イーユイ,,あく,ほのお,準伝説,フェアリー,こだわりスカーフ
13,16,3,2224.831,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,でんき,オボンのみ
14,16,3,2224.831,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス
15,16,3,2224.831,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ステラ,きあいのタスキ
16,16,3,2224.831,モロバレル,0591-00,モロバレル,,くさ,どく,一般,はがね,だっしゅつパック
17,16,3,2224.831,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ
18,16,4,2222.487,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,どく,パンチグローブ
19,16,4,2222.487,キラフロル,0970-00,キラフロル,,いわ,どく,一般,くさ,とつげきチョッキ
20,16,4,2222.487,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット
21,16,4,2222.487,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ
22,16,4,2222.487,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー
23,16,4,2222.487,キョジオーン,0934-00,キョジオーン,,いわ,,一般,みず,たべのこし
24,16,6,2221.137,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ
25,16,6,2221.137,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー
26,16,6,2221.137,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,でんき,クリアチャーム
27,16,6,2221.137,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ
28,16,6,2221.137,キョジオーン,0934-00,キョジオーン,,いわ,,一般,どく,たべのこし
29,16,6,2221.137,オーガポン(いど),1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん
30,16,7,2220.127,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,こだわりハチマキ
31,16,7,2220.127,オーガポン(かまど),1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん
32,16,7,2220.127,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ
33,16,7,2220.127,サーフゴー,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,ゴツゴツメット
34,16,7,2220.127,ガチグマ(アカツキ),0901-01,ガチグマ,アカツキ,じめん,ノーマル,一般,ノーマル,とつげきチョッキ
35,16,7,2220.127,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー
36,16,8,2217.446,テツノツツミ,0991-00,テツノツツミ,,こおり,みず,パラドックス,ゴースト,あつぞこブーツ
37,16,8,2217.446,ママンボウ,0594-00,ママンボウ,,みず,,一般,どく,とつげきチョッキ
38,16,8,2217.446,グライオン,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま
39,16,8,2217.446,オーロンゲ,0861-00,オーロンゲ,,あく,フェアリー,一般,ほのお,たべのこし
40,16,8,2217.446,モロバレル,0591-00,モロバレル,,くさ,どく,一般,フェアリー,だっしゅつパック
