,season,rank,rate,alias,id,pokemon,form,type1,type2,category,terastal,item
0,13,1,2221.371,キョジオーン,0934-00,キョジオーン,,いわ,,一般,どく,たべのこし
1,13,1,2221.371,ランドロス(れいじゅう),0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,はがね,とつげきチョッキ
2,13,1,2221.371,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ
3,13,1,2221.371,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ
4,13,1,2221.371,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット
5,13,1,2221.371,サーフゴー,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ
6,13,4,2192.411,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,こだわりハチマキ
7,13,4,2192.411,ハッサム,0212-00,ハッサム,,むし,はがね,一般,ほのお,オボンのみ
8,13,4,2192.411,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,でんき,パンチグローブ
9,13,4,2192.411,ランドロス(れいじゅう),0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ひこう,こだわりスカーフ
10,13,4,2192.411,ガチグマ(アカツキ),0901-01,ガチグマ,アカツキ,じめん,ノーマル,一般,ノーマル,きあいのタスキ
11,13,4,2192.411,テツノツツミ,0991-00,テツノツツミ,,こおり,みず,パラドックス,みず,こだわりメガネ
12,13,5,2187.893,ガチグマ(アカツキ),0901-01,ガチグマ,アカツキ,じめん,ノーマル,一般,どく,たべのこし
13,13,5,2187.893,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,いかさまダイス
14,13,5,2187.893,キラフロル,0970-00,キラフロル,,いわ,どく,一般,ノーマル,ゴツゴツメット
15,13,5,2187.893,オーガポン(いど),1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん
16,13,5,2187.893,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ステラ,ブーストエナジー
17,13,5,2187.893,ウーラオス(いちげき),0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,あく,きあいのタスキ
18,13,9,2170.813,キョジオーン,0934-00,キョジオーン,,いわ,,一般,どく,たべのこし
19,13,9,2170.813,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ
20,13,9,2170.813,イーユイ,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,こだわりスカーフ
21,13,9,2170.813,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット
22,13,9,2170.813,サーフゴー,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ
23,13,9,2170.813,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,でんき,きあいのタスキ
24,13,11,2162.819,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,どく,たべのこし
25,13,11,2162.819,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット
26,13,11,2162.819,サーフゴー,1000-00,サーフゴー,,はがね,ゴースト,一般,ノーマル,こだわりメガネ
27,13,11,2162.819,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりスカーフ
28,13,11,2162.819,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,どく,いのちのたま
29,13,11,2162.819,オーガポン(かまど),1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん
30,13,12,2153.744,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス
31,13,12,2153.744,サーフゴー,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,こだわりメガネ
32,13,12,2153.744,ガチグマ(アカツキ),0901-01,ガチグマ,アカツキ,じめん,ノーマル,一般,ノーマル,シルクのスカーフ
33,13,12,2153.744,オーガポン(かまど),1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん
34,13,12,2153.744,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー
35,13,12,2153.744,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりスカーフ
