,season,rank,rate,alias,id,pokemon,form,type1,type2,category,terastal,item
0,28,1,2181.308,コライドン,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,とつげきチョッキ
1,28,1,2181.308,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,でんき,いのちのたま
2,28,1,2181.308,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ
3,28,1,2181.308,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ
4,28,1,2181.308,ヘイラッシャ,0977-00,ヘイラッシャ,,みず,,一般,ほのお,たべのこし
5,28,1,2181.308,グライオン,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま
6,28,3,2161.191,ザシアン(けんのおう),0888-001,ザシアン,けんのおう,フェアリー,はがね,禁止伝説,フェアリー,くちたけん
7,28,3,2161.191,ヘイラッシャ,0977-00,ヘイラッシャ,,みず,,一般,ノーマル,たべのこし
8,28,3,2161.191,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ
9,28,3,2161.191,ガチグマ(アカツキ),0901-01,ガチグマ,アカツキ,じめん,ノーマル,一般,ノーマル,するどいツメ
10,28,3,2161.191,イーユイ,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,こだわりスカーフ
11,28,3,2161.191,タケルライコ,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,こおり,とつげきチョッキ
12,28,6,2146.931,ザシアン(けんのおう),0888-001,ザシアン,けんのおう,フェアリー,はがね,禁止伝説,かくとう,くちたけん
13,28,6,2146.931,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット
14,28,6,2146.931,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ステラ,きあいのタスキ
15,28,6,2146.931,ガチグマ(アカツキ),0901-01,ガチグマ,アカツキ,じめん,ノーマル,一般,ノーマル,とつげきチョッキ
16,28,6,2146.931,キョジオーン,0934-00,キョジオーン,,いわ,,一般,ゴースト,たべのこし
17,28,6,2146.931,オーガポン(いど),1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん
18,28,7,2146.461,バドレックス(こくば),0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,かくとう,たべのこし
