,season,rank,rate,alias,id,pokemon,form,type1,type2,category,terastal,item
0,14,1,2250.346,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,とつげきチョッキ
1,14,1,2250.346,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ステラ,こだわりメガネ
2,14,1,2250.346,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりスカーフ
3,14,1,2250.346,イーユイ,1004-00,イーユイ,,あく,ほのお,準伝説,あく,きあいのタスキ
4,14,1,2250.346,ガチグマ(アカツキ),0901-01,ガチグマ,アカツキ,じめん,ノーマル,一般,どく,たべのこし
5,14,1,2250.346,タケルライコ,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,はがね,ゴツゴツメット
6,14,3,2238.83,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ
7,14,3,2238.83,ウーラオス(いちげき),0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,ゴースト,きあいのタスキ
8,14,3,2238.83,イーユイ,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりスカーフ
9,14,3,2238.83,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,でんき,クリアチャーム
10,14,3,2238.83,ジャローダ,0497-00,ジャローダ,,くさ,,一般,いわ,たべのこし
11,14,3,2238.83,アーマーガア,0823-00,アーマーガア,,ひこう,はがね,一般,はがね,ゴツゴツメット
12,14,4,2227.442,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,あく,こだわりハチマキ
13,14,4,2227.442,テツノツツミ,0991-00,テツノツツミ,,こおり,みず,パラドックス,みず,こだわりメガネ
14,14,4,2227.442,ママンボウ,0594-00,ママンボウ,,みず,,一般,どく,とつげきチョッキ
15,14,4,2227.442,オーロンゲ,0861-00,オーロンゲ,,あく,フェアリー,一般,はがね,たべのこし
16,14,4,2227.442,グライオン,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま
17,14,4,2227.442,カミツオロチ,1019-00,カミツオロチ,,くさ,ドラゴン,一般,フェアリー,だっしゅつパック
18,14,5,2223.564,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,とつげきチョッキ
19,14,5,2223.564,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー
20,14,5,2223.564,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりスカーフ
21,14,5,2223.564,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,でんき,オボンのみ
22,14,5,2223.564,オーガポン(かまど),1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん
23,14,5,2223.564,ブリジュラス,1018-00,ブリジュラス,,はがね,ドラゴン,一般,こおり,パワフルハーブ
24,14,6,2221.841,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,クリアチャーム
25,14,6,2221.841,キョジオーン,0934-00,キョジオーン,,いわ,,一般,ゴースト,たべのこし
26,14,6,2221.841,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ゴースト,きあいのタスキ
27,14,6,2221.841,オーガポン(いしずえ),1017-03,オーガポン,いしずえのめん,くさ,いわ,準伝説,いわ,いしずえのめん
28,14,6,2221.841,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ステラ,ブーストエナジー
29,14,6,2221.841,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,でんき,オボンのみ
30,14,7,2218.719,ガチグマ(アカツキ),0901-01,ガチグマ,アカツキ,じめん,ノーマル,一般,どく,たべのこし
31,14,7,2218.719,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ
32,14,7,2218.719,オーガポン(かまど),1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん
33,14,7,2218.719,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ
34,14,7,2218.719,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー
35,14,7,2218.719,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,どく,パンチグローブ
36,14,8,2218.577,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,こだわりハチマキ
37,14,8,2218.577,ハッサム,0212-00,ハッサム,,むし,はがね,一般,ひこう,オボンのみ
38,14,8,2218.577,ランドロス(れいじゅう),0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,はがね,とつげきチョッキ
39,14,8,2218.577,タケルライコ,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,フェアリー,たべのこし
40,14,8,2218.577,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ステラ,こだわりメガネ
41,14,8,2218.577,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ
42,14,9,2217.871,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ
43,14,9,2217.871,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,でんき,ブーストエナジー
44,14,9,2217.871,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,たべのこし
45,14,9,2217.871,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,どく,パンチグローブ
46,14,9,2217.871,ブリジュラス,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ステラ,こだわりメガネ
47,14,9,2217.871,オーガポン(かまど),1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん
48,14,12,2196.985,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,こだわりハチマキ
49,14,12,2196.985,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,でんき,パンチグローブ
50,14,12,2196.985,ガチグマ(アカツキ),0901-01,ガチグマ,アカツキ,じめん,ノーマル,一般,ノーマル,とつげきチョッキ
51,14,12,2196.985,ポリゴン２,0233-00,ポリゴン２,,ノーマル,,一般,フェアリー,しんかのきせき
52,14,12,2196.985,ドヒドイデ,0748-00,ドヒドイデ,,どく,みず,一般,フェアリー,ラムのみ
53,14,12,2196.985,イーユイ,1004-00,イーユイ,,あく,ほのお,準伝説,くさ,こだわりスカーフ
54,14,14,2193.076,イエッサン(オス),0876-00,イエッサン,オスのすがた,エスパー,ノーマル,一般,フェアリー,グランドコート
55,14,14,2193.076,オオニューラ,0903-00,オオニューラ,,かくとう,どく,一般,ひこう,サイコシード
56,14,14,2193.076,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,ジャポのみ
57,14,14,2193.076,オーガポン(いど),1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん
58,14,14,2193.076,ブリジュラス,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ほのお,おんみつマント
59,14,14,2193.076,テツノカシラ,1023-00,テツノカシラ,,はがね,エスパー,準伝説,くさ,ブーストエナジー
60,14,15,2191.284,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,あく,こだわりハチマキ
61,14,15,2191.284,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ステラ,こだわりメガネ
62,14,15,2191.284,ランドロス(れいじゅう),0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ほのお,オボンのみ
63,14,15,2191.284,アシレーヌ,0730-00,アシレーヌ,,みず,フェアリー,一般,どく,たべのこし
