,season,rank,rate,alias,id,pokemon,form,type1,type2,category,terastal,item
0,21,1,2192.541,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,どく,たべのこし
1,21,1,2192.541,バドレックス(こくば),0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ノーマル,こだわりスカーフ
2,21,1,2192.541,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ほのお,こだわりハチマキ
3,21,1,2192.541,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,ステラ,きあいのタスキ
4,21,1,2192.541,オーガポン(かまど),1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん
5,21,1,2192.541,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット
6,21,2,2171.637,バドレックス(こくば),0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,こだわりスカーフ
7,21,2,2171.637,メタモン,0132-00,メタモン,,ノーマル,,一般,フェアリー,きあいのタスキ
8,21,2,2171.637,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,おんみつマント
9,21,2,2171.637,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー
10,21,2,2171.637,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ノーマル,こだわりハチマキ
11,21,2,2171.637,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,どく,たべのこし
12,21,3,2169.675,ホウオウ,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,フェアリー,たべのこし
13,21,3,2169.675,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,おんみつマント
14,21,3,2169.675,ブリジュラス,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ドラゴン,こだわりメガネ
15,21,3,2169.675,テツノワダチ,0990-00,テツノワダチ,,じめん,はがね,パラドックス,じめん,こだわりハチマキ
16,21,3,2169.675,ヘイラッシャ,0977-00,ヘイラッシャ,,みず,,一般,どく,オボンのみ
17,21,3,2169.675,メタモン,0132-00,メタモン,,ノーマル,,一般,ノーマル,こだわりスカーフ
18,21,4,2154.314,バドレックス(こくば),0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,こだわりメガネ
19,21,4,2154.314,オーガポン(かまど),1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん
20,21,4,2154.314,ランドロス(れいじゅう),0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,とつげきチョッキ
21,21,4,2154.314,ブリジュラス,1018-00,ブリジュラス,,はがね,ドラゴン,一般,じめん,オボンのみ
22,21,4,2154.314,オーロンゲ,0861-00,オーロンゲ,,あく,フェアリー,一般,ノーマル,たべのこし
23,21,4,2154.314,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりスカーフ
24,21,5,2140.877,バドレックス(こくば),0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,こだわりメガネ
25,21,5,2140.877,ランドロス(れいじゅう),0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,ゴツゴツメット
26,21,5,2140.877,カビゴン,0143-00,カビゴン,,ノーマル,,一般,あく,たべのこし
27,21,5,2140.877,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,こおり,こだわりハチマキ
28,21,5,2140.877,オーガポン(かまど),1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん
29,21,5,2140.877,マリルリ,0184-00,マリルリ,,みず,フェアリー,一般,じめん,とつげきチョッキ
30,21,6,2139.962,カイオーガ,0382-00,カイオーガ,,みず,,禁止伝説,でんき,ジャポのみ
31,21,6,2139.962,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,いかさまダイス
32,21,6,2139.962,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,でんき,いのちのたま
33,21,6,2139.962,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,ブーストエナジー
34,21,6,2139.962,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,きあいのタスキ
35,21,6,2139.962,カバルドン,0450-00,カバルドン,,じめん,,一般,ほのお,オボンのみ
36,21,7,2137.554,ミライドン,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,こだわりメガネ
37,21,7,2137.554,オーロンゲ,0861-00,オーロンゲ,,あく,フェアリー,一般,ゴースト,こうこうのしっぽ
38,21,7,2137.554,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ
39,21,7,2137.554,オーガポン(かまど),1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん
40,21,7,2137.554,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,パンチグローブ
41,21,7,2137.554,テツノワダチ,0990-00,テツノワダチ,,じめん,はがね,パラドックス,じめん,こだわりハチマキ
42,21,8,2132.799,ミライドン,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,こだわりメガネ
43,21,8,2132.799,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,でんき,きあいのタスキ
44,21,8,2132.799,メタモン,0132-00,メタモン,,ノーマル,,一般,はがね,こだわりスカーフ
45,21,8,2132.799,ランドロス(れいじゅう),0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,あく,とつげきチョッキ
46,21,8,2132.799,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ノーマル,こだわりハチマキ
47,21,8,2132.799,キョジオーン,0934-00,キョジオーン,,いわ,,一般,どく,たべのこし
48,21,11,2128.523,ミライドン,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,こおり,とつげきチョッキ
49,21,11,2128.523,ハッサム,0212-00,ハッサム,,むし,はがね,一般,ゴースト,ゴツゴツメット
50,21,11,2128.523,オオニューラ,0903-00,オオニューラ,,かくとう,どく,一般,ステラ,きあいのタスキ
51,21,11,2128.523,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,じめん,いのちのたま
52,21,11,2128.523,テツノツツミ,0991-00,テツノツツミ,,こおり,みず,パラドックス,ゴースト,ブーストエナジー
53,21,11,2128.523,カバルドン,0450-00,カバルドン,,じめん,,一般,どく,たべのこし
54,21,13,2121.948,ムゲンダイナ,0890-00,ムゲンダイナ,,どく,ドラゴン,禁止伝説,フェアリー,オボンのみ
55,21,13,2121.948,グライオン,0472-00,グライオン,,じめん,ひこう,一般,あく,どくどくだま
56,21,13,2121.948,メタモン,0132-00,メタモン,,ノーマル,,一般,ノーマル,こだわりスカーフ
57,21,13,2121.948,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,きあいのタスキ
58,21,13,2121.948,キョジオーン,0934-00,キョジオーン,,いわ,,一般,ほのお,たべのこし
59,21,13,2121.948,ゴリランダー,0812-00,ゴリランダー,,くさ,,一般,ほのお,とつげきチョッキ
60,21,15,2113.411,バドレックス(こくば),0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,こだわりスカーフ
61,21,15,2113.411,ママンボウ,0594-00,ママンボウ,,みず,,一般,フェアリー,ゴツゴツメット
62,21,15,2113.411,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,どく,たべのこし
63,21,15,2113.411,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,とつげきチョッキ
64,21,15,2113.411,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,ステラ,きあいのタスキ
65,21,15,2113.411,キョジオーン,0934-00,キョジオーン,,いわ,,一般,ほのお,おんみつマント
66,21,18,2110.826,バドレックス(こくば),0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ステラ,きあいのタスキ
67,21,18,2110.826,アーマーガア,0823-00,アーマーガア,,ひこう,はがね,一般,みず,オボンのみ
68,21,18,2110.826,ドオー,0980-00,ドオー,,どく,じめん,一般,あく,メンタルハーブ
69,21,18,2110.826,ゴリランダー,0812-00,ゴリランダー,,くさ,,一般,ノーマル,とつげきチョッキ
70,21,18,2110.826,ヒードラン,0485-00,ヒードラン,,ほのお,はがね,準伝説,フェアリー,たべのこし
71,21,18,2110.826,ママンボウ,0594-00,ママンボウ,,みず,,一般,フェアリー,ゴツゴツメット
72,21,19,2106.15,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,でんき,ラムのみ
73,21,19,2106.15,ランドロス(れいじゅう),0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ほのお,ゴツゴツメット
74,21,19,2106.15,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ノーマル,パンチグローブ
75,21,19,2106.15,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ゴースト,きあいのタスキ
76,21,19,2106.15,オーガポン(かまど),1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん
77,21,19,2106.15,ミライドン,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,こおり,とつげきチョッキ
78,21,21,2103.798,テラパゴス(ノーマル),1024-00,テラパゴス,ノーマルフォルム,ノーマル,,禁止伝説,ステラ,たべのこし
79,21,21,2103.798,ドオー,0980-00,ドオー,,どく,じめん,一般,みず,ゴツゴツメット
80,21,21,2103.798,グライオン,0472-00,グライオン,,じめん,ひこう,一般,みず,どくどくだま
81,21,21,2103.798,アシレーヌ,0730-00,アシレーヌ,,みず,フェアリー,一般,はがね,イバンのみ
82,21,21,2103.798,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ほのお,ブーストエナジー
83,21,21,2103.798,ウーラオス(いちげき),0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,ステラ,きあいのタスキ
84,21,23,2101.079,ムゲンダイナ,0890-00,ムゲンダイナ,,どく,ドラゴン,禁止伝説,フェアリー,たべのこし
85,21,23,2101.079,ヘイラッシャ,0977-00,ヘイラッシャ,,みず,,一般,ほのお,ゴツゴツメット
86,21,23,2101.079,グライオン,0472-00,グライオン,,じめん,ひこう,一般,あく,どくどくだま
87,21,23,2101.079,キョジオーン,0934-00,キョジオーン,,いわ,,一般,ゴースト,おんみつマント
88,21,23,2101.079,オーガポン(みどり),1017-00,オーガポン,みどりのめん,くさ,,準伝説,くさ,いかさまダイス
89,21,23,2101.079,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,ほのお,きあいのタスキ
90,21,26,2094.612,コライドン,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりハチマキ
91,21,26,2094.612,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,じめん,きあいのタスキ
92,21,26,2094.612,ヘイラッシャ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし
93,21,26,2094.612,オーガポン(かまど),1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん
94,21,26,2094.612,オーロンゲ,0861-00,オーロンゲ,,あく,フェアリー,一般,ほのお,こうこうのしっぽ
95,21,26,2094.612,ガチグマ(アカツキ),0901-01,ガチグマ,アカツキ,じめん,ノーマル,一般,どく,オボンのみ
96,21,27,2091.927,コライドン,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,でんき,とつげきチョッキ
97,21,27,2091.927,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,ブーストエナジー
98,21,27,2091.927,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,ステラ,こだわりハチマキ
99,21,27,2091.927,ランドロス(れいじゅう),0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,ゴツゴツメット
100,21,27,2091.927,イーユイ,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりメガネ
101,21,27,2091.927,ウネルミナモ,1009-00,ウネルミナモ,,みず,ドラゴン,準伝説,みず,しんぴのしずく
102,21,29,2091.129,ムゲンダイナ,0890-00,ムゲンダイナ,,どく,ドラゴン,禁止伝説,ほのお,たべのこし
103,21,29,2091.129,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ
104,21,29,2091.129,ゴリランダー,0812-00,ゴリランダー,,くさ,,一般,ノーマル,とつげきチョッキ
105,21,29,2091.129,ガチグマ(アカツキ),0901-01,ガチグマ,アカツキ,じめん,ノーマル,一般,みず,アッキのみ
106,21,29,2091.129,ミミッキュ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ノーマル,こだわりスカーフ
107,21,29,2091.129,オーガポン(いど),1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん
108,21,31,2088.904,ネクロズマ(たそがれ),0800-01,ネクロズマ,たそがれのたてがみ,エスパー,はがね,禁止伝説,ドラゴン,ラムのみ
109,21,31,2088.904,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ
110,21,31,2088.904,ミミッキュ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,みず,ゴツゴツメット
111,21,31,2088.904,ガチグマ(アカツキ),0901-01,ガチグマ,アカツキ,じめん,ノーマル,一般,フェアリー,たべのこし
112,21,31,2088.904,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ステラ,きあいのタスキ
113,21,31,2088.904,イーユイ,1004-00,イーユイ,,あく,ほのお,準伝説,くさ,とつげきチョッキ
114,21,32,2083.685,ザシアン(けんのおう),0888-001,ザシアン,けんのおう,フェアリー,はがね,禁止伝説,ステラ,くちたけん
115,21,32,2083.685,オーガポン(かまど),1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん
116,21,32,2083.685,トドロクツキ,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,ひこう,ブーストエナジー
117,21,32,2083.685,ガチグマ(アカツキ),0901-01,ガチグマ,アカツキ,じめん,ノーマル,一般,フェアリー,ラムのみ
118,21,32,2083.685,セグレイブ,0998-00,セグレイブ,,ドラゴン,こおり,一般,ゴースト,いかさまダイス
119,21,32,2083.685,ソウブレイズ,0937-00,ソウブレイズ,,ほのお,ゴースト,一般,フェアリー,きあいのタスキ
120,21,35,2081.471,ザシアン(けんのおう),0888-001,ザシアン,けんのおう,フェアリー,はがね,禁止伝説,かくとう,くちたけん
121,21,35,2081.471,キョジオーン,0934-00,キョジオーン,,いわ,,一般,ゴースト,たべのこし
122,21,35,2081.471,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット
123,21,35,2081.471,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,じめん,きあいのタスキ
124,21,35,2081.471,ガチグマ(アカツキ),0901-01,ガチグマ,アカツキ,じめん,ノーマル,一般,ノーマル,とつげきチョッキ
125,21,35,2081.471,オーガポン(いど),1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん
126,21,36,2080.652,バドレックス(こくば),0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ゴースト,こだわりスカーフ
127,21,36,2080.652,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ
128,21,36,2080.652,ランドロス(れいじゅう),0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,オボンのみ
129,21,36,2080.652,キョジオーン,0934-00,キョジオーン,,いわ,,一般,みず,たべのこし
130,21,36,2080.652,ハッサム,0212-00,ハッサム,,むし,はがね,一般,ノーマル,フィラのみ
131,21,36,2080.652,キノガッサ,0286-00,キノガッサ,,くさ,かくとう,一般,じめん,きあいのタスキ
132,21,38,2079.605,カイオーガ,0382-00,カイオーガ,,みず,,禁止伝説,でんき,オボンのみ
133,21,38,2079.605,ウェーニバル,0914-00,ウェーニバル,,みず,かくとう,一般,ゴースト,きあいのタスキ
134,21,38,2079.605,ドヒドイデ,0748-00,ドヒドイデ,,どく,みず,一般,どく,くろいヘドロ
135,21,38,2079.605,ラグラージ,0260-00,ラグラージ,,みず,じめん,一般,あく,とつげきチョッキ
136,21,38,2079.605,ラプラス,0131-00,ラプラス,,みず,こおり,一般,フェアリー,たべのこし
137,21,38,2079.605,ママンボウ,0594-00,ママンボウ,,みず,,一般,ひこう,おんみつマント
138,21,39,2079.043,ザシアン(けんのおう),0888-001,ザシアン,けんのおう,フェアリー,はがね,禁止伝説,でんき,くちたけん
139,21,39,2079.043,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ
140,21,39,2079.043,ガチグマ(アカツキ),0901-01,ガチグマ,アカツキ,じめん,ノーマル,一般,ほのお,ゴツゴツメット
141,21,39,2079.043,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,あく,きあいのタスキ
142,21,39,2079.043,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりスカーフ
143,21,39,2079.043,アシレーヌ,0730-00,アシレーヌ,,みず,フェアリー,一般,みず,とつげきチョッキ
144,21,42,2075.536,バドレックス(こくば),0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,オボンのみ
145,21,42,2075.536,ランドロス(れいじゅう),0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ノーマル,きあいのタスキ
146,21,42,2075.536,ブリジュラス,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ノーマル,ひかりのねんど
147,21,42,2075.536,オーガポン(かまど),1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん
148,21,42,2075.536,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,でんき,ブーストエナジー
149,21,42,2075.536,ベトベトン(アローラ),0089-01,ベトベトン,アローラのすがた,どく,あく,一般,でんき,たべのこし
150,21,48,2072.171,レシラム,0643-00,レシラム,,ドラゴン,ほのお,禁止伝説,ノーマル,とつげきチョッキ
151,21,48,2072.171,オーガポン(かまど),1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん
152,21,48,2072.171,ヘイラッシャ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし
153,21,48,2072.171,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,ゴツゴツメット
154,21,48,2072.171,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,あく,きあいのタスキ
155,21,48,2072.171,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,でんき,ブーストエナジー
